ticker,data,mrs,rsv,atr,atr_ma,atr_ratio,close,dias_rsv,variacao,ret_5d,ret_bova_5d,ret_rel_5d,ret_10d,ret_bova_10d,ret_rel_10d,ret_20d,ret_bova_20d,ret_rel_20d,range_candle,range_ratio,close_pos,ma20,dist_ma20
AURE3,2024-05-07,-8.739,49.567,0.242,0.193,1.254,11.630,4,A,2.391,5.585,-3.193,2.733,3.105,-0.372,5.209,6.363,-1.154,,,,,
AURE3,2024-05-08,-9.463,67.368,0.245,0.197,1.248,11.560,5,A,3.351,4.105,-0.754,3.351,1.277,2.073,7.045,5.382,1.663,,,,,
AURE3,2024-05-09,-7.168,15.460,0.251,0.201,1.250,11.730,6,A,0.169,-0.204,0.373,2.371,-3.790,6.161,2.456,1.856,0.600,,,,,
AURE3,2024-08-07,-7.876,21.992,0.222,0.179,1.234,11.380,2,A,1.571,-0.070,1.641,0.611,4.313,-3.703,-0.262,0.764,-1.026,,,,,
AURE3,2024-12-04,-15.938,120.450,0.268,0.221,1.214,9.440,3,A,0.737,5.140,-4.403,-7.579,5.626,-13.205,-12.000,7.059,-19.059,,,,,
AURE3,2024-12-12,-18.405,17.616,0.294,0.242,1.213,9.090,3,A,-2.186,-0.254,-1.932,-4.153,0.581,-4.734,-13.333,4.106,-17.440,,,,,
AURE3,2025-02-18,-18.344,9.386,0.270,0.218,1.237,8.670,2,A,-3.322,-0.016,-3.306,-9.622,1.775,-11.397,-10.653,1.323,-11.976,,,,,
AURE3,2025-02-26,-21.686,146.709,0.305,0.242,1.258,8.020,2,A,-0.248,-0.040,-0.208,-5.948,0.466,-6.414,-3.594,-0.048,-3.545,,,,,
AURE3,2025-02-27,-22.569,133.333,0.297,0.247,1.203,7.910,3,A,-2.513,0.445,-2.958,-1.884,2.112,-3.996,-6.533,0.664,-7.196,,,,,
AURE3,2025-02-28,-22.978,38.990,0.306,0.252,1.217,7.740,4,A,-3.723,-0.509,-3.214,0.385,1.873,-1.488,-4.750,1.041,-5.791,,,,,
AURE3,2025-03-05,-22.077,262.683,0.311,0.257,1.210,7.820,5,A,-5.464,-2.223,-3.241,-1.779,-0.457,-1.322,-6.099,-1.742,-4.357,,,,,
AXIA3,2025-12-22,-2.778,304.844,2.596,1.628,1.595,48.650,4,A,2.775,1.477,1.298,5.550,3.244,2.306,11.757,13.304,-1.546,,,,,
AXIA3,2025-12-23,-1.710,173.090,2.633,1.699,1.549,49.950,5,A,0.601,0.692,-0.092,1.502,1.728,-0.226,6.867,11.351,-4.484,,,,,
AXIA3,2025-12-30,-0.874,28.952,2.483,1.886,1.317,50.610,2,A,1.166,1.013,0.153,1.541,2.880,-1.339,8.200,13.703,-5.503,,,,,
AXIA3,2026-01-02,-1.715,252.870,2.475,1.940,1.276,50.000,3,A,2.700,1.741,0.959,1.000,2.675,-1.675,8.740,13.244,-4.504,,,,,
AXIA3,2026-01-05,-1.988,152.290,2.455,1.991,1.233,50.250,4,A,0.896,1.028,-0.133,1.095,2.157,-1.063,10.647,13.046,-2.399,,,,,
AZZA3,2024-02-01,-14.819,264.015,2.476,1.966,1.260,55.580,2,A,-6.762,-0.040,-6.722,-6.126,0.466,-6.591,-9.578,-0.048,-9.530,,,,,
AZZA3,2024-02-02,-14.117,52.417,2.449,2.000,1.225,55.530,3,A,-4.140,0.445,-4.585,-3.869,2.112,-5.981,-7.803,0.664,-8.466,,,,,
AZZA3,2024-02-05,-18.908,444.997,2.550,2.033,1.254,52.480,4,A,-0.960,-0.509,-0.452,1.179,1.873,-0.694,-0.320,1.041,-1.362,,,,,
AZZA3,2024-02-06,-20.526,63.754,2.583,2.069,1.248,52.620,5,A,-1.462,-2.223,0.760,0.992,-0.457,1.449,-1.311,-1.742,0.431,,,,,
AZZA3,2024-02-07,-19.268,29.074,2.557,2.105,1.215,53.080,6,A,-2.082,-1.022,-1.060,-0.100,-0.444,0.344,-1.932,-2.306,0.374,,,,,
AZZA3,2025-05-08,-1.364,421.424,1.390,1.058,1.314,34.930,4,A,12.669,2.278,10.392,7.180,0.759,6.421,13.371,0.158,13.214,,,,,
AZZA3,2025-05-09,-1.935,27.990,1.447,1.072,1.350,34.700,5,A,14.952,2.154,12.798,1.335,0.923,0.412,12.045,-0.135,12.180,,,,,
BBAS3,2024-12-04,-2.313,16.632,0.426,0.347,1.228,23.650,2,A,0.755,3.145,-2.390,-5.020,-3.788,-1.232,-2.980,-3.747,0.768,,,,,
BBAS3,2024-12-09,-4.958,14.231,0.460,0.368,1.251,23.180,2,A,-1.381,-2.860,1.479,-2.361,-4.897,2.536,-1.177,-6.303,5.126,,,,,
BBAS3,2024-12-10,-5.092,21.429,0.466,0.375,1.240,23.330,3,A,-0.962,-2.548,1.587,-1.854,-5.466,3.611,-1.814,-7.020,5.207,,,,,
BBAS3,2024-12-11,-4.431,39.533,0.505,0.385,1.310,23.830,4,A,-5.732,-6.721,0.989,-4.263,-7.385,3.122,-2.118,-8.017,5.898,,,,,
BBAS3,2025-05-16,-9.539,288.018,0.741,0.568,1.304,24.860,2,A,-4.869,-1.205,-3.665,-8.765,-1.558,-7.208,-14.331,-1.558,-12.774,,,,,
BBAS3,2025-05-19,-11.918,290.860,0.750,0.579,1.294,24.250,3,A,-1.478,-1.034,-0.444,-7.029,-2.067,-4.962,-10.589,-0.257,-10.333,,,,,
BBAS3,2025-05-20,-10.536,115.526,0.757,0.590,1.282,24.700,4,A,-3.647,-0.278,-3.369,-8.208,-1.783,-6.425,-12.522,-0.965,-11.557,,,,,
BBAS3,2025-05-21,-9.860,129.205,0.753,0.601,1.253,24.470,5,A,-4.671,0.832,-5.504,-9.876,-0.580,-9.296,-12.054,0.617,-12.670,,,,,
BBAS3,2025-05-22,-10.223,165.370,0.750,0.611,1.227,24.260,6,A,-5.389,0.977,-6.366,-9.568,-0.597,-8.971,-13.187,-0.112,-13.075,,,,,
BBAS3,2025-08-19,-21.383,45.894,0.638,0.501,1.272,19.530,5,A,2.929,2.874,0.055,3.131,4.727,-1.595,10.808,7.578,3.230,,,,,
BBAS3,2025-08-20,-21.436,260.434,0.635,0.509,1.248,19.590,6,A,3.877,3.338,0.539,2.115,3.847,-1.732,10.121,8.194,1.927,,,,,
BBAS3,2025-08-21,-21.921,208.993,0.639,0.517,1.235,19.430,7,A,6.907,5.075,1.832,3.707,4.847,-1.139,12.240,8.281,3.959,,,,,
BBAS3,2025-08-26,-20.892,78.284,0.693,0.550,1.259,20.110,2,A,0.196,1.801,-1.605,5.005,2.712,2.293,8.587,6.218,2.369,,,,,
BBAS3,2025-08-27,-20.577,78.123,0.707,0.563,1.255,20.350,3,A,-1.697,0.492,-2.188,6.883,2.173,4.710,7.174,5.301,1.873,,,,,
BBDC3,2022-11-14,-18.444,13.539,0.439,0.354,1.240,9.760,2,A,0.534,-3.817,4.352,1.832,-1.785,3.617,-6.750,-8.184,1.433,,,,,
BBDC3,2024-02-07,-12.271,452.513,0.283,0.215,1.312,10.540,3,A,-2.771,-1.022,-1.749,-1.425,-0.444,-0.981,-3.111,-2.306,-0.805,,,,,
BBDC3,2024-02-08,-11.827,216.175,0.295,0.218,1.354,10.450,4,A,-1.677,0.506,-2.183,-0.879,1.012,-1.891,-1.540,-1.759,0.219,,,,,
BBDC3,2024-02-09,-12.355,71.114,0.306,0.221,1.382,10.350,5,A,1.532,1.660,-0.127,0.968,2.989,-2.021,0.785,-0.258,1.043,,,,,
BBDC3,2024-02-14,-12.793,90.254,0.313,0.226,1.383,10.210,6,A,2.124,2.394,-0.270,1.879,2.459,-0.580,3.085,0.925,2.159,,,,,
BBDC3,2024-02-15,-13.458,354.036,0.311,0.231,1.348,10.200,7,A,2.046,1.806,0.240,0.655,0.959,-0.305,3.253,-0.193,3.447,,,,,
BBDC3,2024-02-16,-13.540,3.353,0.314,0.236,1.334,10.250,8,A,1.384,0.585,0.800,0.977,0.288,0.689,2.178,-1.610,3.788,,,,,
BBDC3,2024-02-19,-13.445,68.338,0.312,0.241,1.295,10.270,9,A,0.812,0.503,0.309,-0.837,-0.511,-0.325,3.149,-1.670,4.819,,,,,
BBDC3,2024-02-20,-12.154,48.039,0.314,0.246,1.279,10.510,10,A,-0.556,1.308,-1.864,-2.008,-1.418,-0.590,0.457,-1.949,2.407,,,,,
BBDC3,2024-02-21,-12.713,74.351,0.315,0.251,1.257,10.430,11,A,-0.240,0.063,-0.303,-1.863,-0.816,-1.047,3.184,-0.579,3.762,,,,,
BBDC3,2024-02-22,-12.933,13.331,0.314,0.256,1.228,10.410,12,A,-1.363,-0.831,-0.532,-2.189,-1.291,-0.899,2.468,-1.528,3.996,,,,,
BBDC4,2022-11-09,-21.574,586.898,0.527,0.436,1.206,11.520,3,A,1.238,-3.699,4.937,1.889,-1.412,3.302,-5.095,-5.631,0.536,,,,,
BBDC4,2022-11-10,-21.161,27.413,0.544,0.442,1.230,11.180,4,A,4.765,-1.178,5.943,3.020,-0.971,3.991,-3.908,-2.074,-1.835,,,,,
BBDC4,2022-11-11,-21.546,61.636,0.555,0.448,1.239,11.370,5,A,2.310,-2.275,4.586,1.188,-3.132,4.320,-6.552,-6.218,-0.333,,,,,
BBDC4,2022-11-14,-21.891,43.024,0.561,0.454,1.234,11.380,6,A,1.847,-3.817,5.664,2.309,-1.785,4.094,-9.387,-8.184,-1.203,,,,,
BBDC4,2022-11-18,-15.923,7.350,0.577,0.476,1.211,11.710,2,A,-1.666,0.210,-1.875,-1.416,2.957,-4.373,-11.358,-5.198,-6.160,,,,,
BBDC4,2024-02-07,-14.507,802.668,0.375,0.269,1.395,11.710,3,A,-3.438,-1.022,-2.416,-1.003,-0.444,-0.559,-0.723,-2.306,1.583,,,,,
BBDC4,2024-02-08,-15.796,325.832,0.394,0.274,1.437,11.380,4,A,0.664,0.506,0.158,1.770,1.012,0.758,2.796,-1.759,4.555,,,,,
BBDC4,2024-02-09,-16.109,73.171,0.405,0.280,1.446,11.290,5,A,3.789,1.660,2.129,4.160,2.989,1.172,4.825,-0.258,5.082,,,,,
BBDC4,2024-02-21,-14.252,22.098,0.401,0.323,1.242,11.680,2,A,0.287,0.063,0.224,-0.582,-0.816,0.235,2.871,-0.579,3.450,,,,,
BBDC4,2025-02-13,-5.518,88.193,0.345,0.286,1.206,10.880,2,A,0.589,2.293,-1.704,-3.451,0.058,-3.509,3.795,4.997,-1.202,,,,,
BEEF3,2023-08-29,-24.004,813.982,0.468,0.356,1.313,8.670,2,A,0.898,-0.872,1.770,-2.245,-0.140,-2.105,-8.530,-3.420,-5.110,,,,,
BEEF3,2023-08-30,-25.978,309.994,0.482,0.364,1.327,8.360,3,A,1.512,-1.449,2.960,0.814,1.484,-0.670,-5.233,-1.510,-3.722,,,,,
BEEF3,2023-08-31,-26.479,289.933,0.482,0.371,1.300,8.170,4,A,3.571,-0.579,4.150,2.143,2.324,-0.181,-3.690,0.748,-4.438,,,,,
BEEF3,2023-09-01,-26.055,80.936,0.488,0.379,1.288,8.330,5,A,0.000,-0.500,0.500,1.051,0.526,0.525,-3.855,-2.245,-1.611,,,,,
BEEF3,2023-09-04,-22.604,141.765,0.494,0.387,1.275,8.710,6,A,-3.911,0.070,-3.981,-3.687,-0.035,-3.652,-9.162,-3.785,-5.377,,,,,
BEEF3,2023-09-05,-21.745,187.751,0.494,0.396,1.247,8.740,7,A,-3.115,0.739,-3.854,-4.561,1.241,-5.802,-9.344,-3.028,-6.316,,,,,
BEEF3,2023-09-06,-22.934,156.460,0.494,0.405,1.220,8.490,8,A,-0.687,2.975,-3.663,-5.269,0.312,-5.581,-7.560,-2.227,-5.333,,,,,
BEEF3,2023-11-09,-35.067,344.061,0.269,0.216,1.245,6.630,4,A,4.545,5.140,-0.594,3.079,5.626,-2.547,6.598,7.059,-0.460,,,,,
BEEF3,2023-11-10,-35.637,175.497,0.269,0.219,1.228,6.650,5,A,3.363,4.478,-1.116,2.778,4.213,-1.436,5.556,5.213,0.342,,,,,
BEEF3,2023-11-13,-34.908,216.422,0.267,0.222,1.207,6.690,6,A,1.163,4.229,-3.066,4.942,5.051,-0.109,5.959,4.948,1.012,,,,,
BEEF3,2024-05-22,-17.281,150.601,0.234,0.175,1.334,6.170,5,A,-0.315,-2.417,2.101,-3.470,-2.187,-1.283,3.785,-4.055,7.841,,,,,
BEEF3,2024-12-27,-14.021,5.407,0.291,0.230,1.265,5.040,2,A,-4.633,0.759,-5.392,-7.143,-0.682,-6.461,-6.950,3.215,-10.165,,,,,
BEEF3,2025-03-20,-1.530,165.965,0.240,0.199,1.210,5.890,3,A,0.165,0.722,-0.557,6.601,-0.582,7.183,22.277,-1.801,24.078,,,,,
BEEF3,2025-04-30,-5.315,45.572,0.455,0.352,1.292,5.750,7,A,-12.690,1.071,-13.762,-13.029,3.373,-16.402,-15.059,2.834,-17.893,,,,,
BEEF3,2025-05-02,-3.780,65.954,0.451,0.361,1.250,5.850,8,A,-17.471,1.054,-18.525,-13.644,3.231,-16.875,-16.140,1.623,-17.763,,,,,
BEEF3,2025-05-05,-5.645,117.428,0.458,0.370,1.238,5.660,9,A,-12.887,2.340,-15.227,-10.653,4.665,-15.318,-11.856,2.501,-14.357,,,,,
BEEF3,2025-05-06,-11.554,111.217,0.463,0.379,1.223,5.300,10,A,-6.239,4.011,-10.250,-4.037,4.955,-8.991,-7.339,3.083,-10.423,,,,,
BEEF3,2025-11-07,-4.329,293.049,0.274,0.215,1.273,5.940,6,A,6.874,2.347,4.527,4.092,1.028,3.064,0.164,2.951,-2.787,,,,,
BEEF3,2025-11-10,-3.885,72.918,0.272,0.219,1.244,6.030,7,A,7.419,1.011,6.408,1.935,0.473,1.463,-2.258,1.511,-3.769,,,,,
BHIA3,2023-01-13,-17.965,289.909,4.342,3.614,1.201,51.840,4,A,-4.219,1.025,-5.244,2.110,0.978,1.132,-13.502,-2.422,-11.080,,,,,
BHIA3,2023-01-16,-7.500,115.036,4.593,3.697,1.243,57.310,5,A,-6.107,2.304,-8.411,-9.924,3.062,-12.986,-17.557,0.000,-17.557,,,,,
BHIA3,2024-08-12,-38.134,6.385,0.353,0.268,1.319,5.380,6,A,8.736,3.392,5.344,18.030,4.356,13.674,12.082,2.656,9.426,,,,,
BHIA3,2024-08-13,-41.085,19.758,0.355,0.271,1.314,5.140,7,A,18.677,2.842,15.835,27.237,3.285,23.953,18.677,1.437,17.240,,,,,
BHIA3,2024-08-20,-30.330,6.845,0.419,0.296,1.415,6.100,2,A,7.213,0.430,6.783,1.967,-1.367,3.334,1.803,-0.838,2.641,,,,,
BHIA3,2024-09-02,-15.645,34.179,0.506,0.397,1.276,7.000,2,A,-13.857,-0.046,-13.811,-12.143,0.214,-12.356,-29.429,-2.037,-27.392,,,,,
BHIA3,2024-09-03,-24.343,110.977,0.535,0.411,1.301,6.220,3,A,-1.929,0.000,-1.929,-0.161,0.536,-0.697,-26.045,-1.355,-24.690,,,,,
BHIA3,2024-09-04,-18.791,33.651,0.557,0.426,1.307,6.730,4,A,-11.293,-0.884,-10.409,-11.441,-1.760,-9.681,-32.689,-1.911,-30.778,,,,,
BHIA3,2024-09-05,-22.501,2.489,0.526,0.438,1.201,6.410,5,A,-7.488,-1.941,-5.547,-9.984,-2.649,-7.336,-26.677,-3.657,-23.020,,,,,
BHIA3,2025-09-08,-3.832,194.179,0.367,0.221,1.660,4.250,7,A,0.235,1.189,-0.953,8.706,2.298,6.408,-19.765,1.347,-21.112,,,,,
BHIA3,2025-09-09,-4.391,15.611,0.377,0.231,1.633,4.220,8,A,2.370,1.811,0.559,11.374,3.413,7.962,-23.460,-0.108,-23.351,,,,,
BHIA3,2025-09-10,-3.904,93.546,0.379,0.240,1.574,4.260,9,A,15.023,2.472,12.551,6.103,3.061,3.042,-23.944,0.029,-23.972,,,,,
BHIA3,2025-09-11,-1.810,51.150,0.378,0.250,1.511,4.380,10,A,6.393,1.836,4.556,-2.511,1.658,-4.169,-27.397,-0.865,-26.533,,,,,
BHIA3,2025-09-12,-5.359,2.996,0.384,0.261,1.470,4.200,11,A,16.429,2.572,13.857,2.381,2.320,0.061,-25.714,-1.006,-24.709,,,,,
BHIA3,2025-09-15,-4.871,14.592,0.387,0.272,1.423,4.260,12,A,8.451,1.096,7.354,-2.113,2.136,-4.249,-25.822,-1.210,-24.611,,,,,
BHIA3,2025-09-24,-1.397,62.965,0.469,0.373,1.260,4.520,6,A,-16.593,-0.628,-15.965,-28.319,-2.942,-25.376,-30.310,-1.074,-29.236,,,,,
BHIA3,2025-11-26,-34.178,230.941,0.252,0.207,1.220,3.230,2,A,5.573,1.708,3.865,0.929,0.167,0.762,-3.406,1.336,-4.741,,,,,
BHIA3,2025-11-27,-28.663,355.264,0.268,0.211,1.269,3.490,3,A,-2.006,3.844,-5.849,-8.023,0.560,-8.583,-11.461,1.346,-12.807,,,,,
BHIA3,2025-11-28,-29.698,88.257,0.259,0.214,1.206,3.450,4,A,-2.609,-1.072,-1.537,-9.565,1.059,-10.624,-8.696,1.380,-10.075,,,,,
BPAC11,2024-12-02,-8.712,10.665,0.981,0.806,1.217,28.730,2,A,1.200,1.543,-0.343,-3.765,-1.362,-2.403,-10.006,-5.276,-4.731,,,,,
BRAP4,2022-10-28,-15.395,24.049,0.589,0.488,1.207,14.830,5,A,7.167,-1.575,8.742,19.750,-3.327,23.077,24.202,-5.053,29.255,,,,,
BRAP4,2024-09-26,-0.708,144.398,0.359,0.297,1.208,16.210,3,A,-3.079,-1.005,-2.074,-6.061,-1.956,-4.104,-8.065,-2.111,-5.954,,,,,
BRAP4,2025-04-09,-4.046,53.301,0.411,0.326,1.259,14.090,3,A,0.598,0.586,0.012,5.203,5.572,-0.369,4.823,7.098,-2.275,,,,,
BRAP4,2025-04-10,-2.098,47.228,0.404,0.332,1.217,14.250,4,A,0.592,2.528,-1.936,3.769,6.677,-2.908,4.643,9.886,-5.243,,,,,
BRAV3,2023-10-13,-8.122,176.525,1.044,0.858,1.216,32.310,7,A,-1.331,-2.555,1.224,-0.681,-1.850,1.169,-2.507,3.093,-5.599,,,,,
BRAV3,2023-10-18,-5.503,26.052,1.082,0.896,1.208,32.640,10,A,-0.919,-1.869,0.950,0.000,-2.421,2.421,-0.123,7.673,-7.796,,,,,
BRAV3,2024-09-20,-37.458,24.111,1.111,0.921,1.206,18.180,2,A,-2.200,-1.638,-0.562,-1.210,-0.154,-1.056,-6.766,-1.522,-5.243,,,,,
BRAV3,2024-09-25,-37.209,321.686,1.192,0.961,1.241,18.200,2,A,-3.571,1.126,-4.697,-2.473,1.142,-3.614,-6.374,-0.197,-6.177,,,,,
BRAV3,2024-09-26,-41.839,138.136,1.223,0.981,1.247,17.010,3,A,4.350,0.140,4.210,3.586,-0.583,4.169,0.059,-1.694,1.753,,,,,
BRAV3,2024-09-27,-38.955,84.064,1.252,1.003,1.248,17.780,4,A,1.012,1.509,-0.496,-1.912,-1.227,-0.685,-4.218,-1.649,-2.569,,,,,
BRAV3,2024-11-26,-21.395,402.874,0.819,0.573,1.431,20.860,2,A,1.055,-2.936,3.991,4.506,-2.825,7.331,-2.205,-5.531,3.326,,,,,
BRAV3,2024-11-27,-21.776,96.835,0.875,0.587,1.491,20.310,3,A,3.003,-3.016,6.019,5.810,-1.520,7.330,11.128,-6.342,17.470,,,,,
BRAV3,2024-12-04,-17.885,258.329,1.236,0.730,1.692,20.920,2,A,2.725,1.543,1.182,-4.637,-1.362,-3.275,14.436,-5.276,19.712,,,,,
BRAV3,2024-12-10,-15.372,10.264,1.246,0.878,1.419,21.800,2,A,-1.972,-0.678,-1.295,-6.422,-2.785,-3.637,16.514,-4.606,21.119,,,,,
BRAV3,2024-12-11,-17.678,78.243,1.279,0.916,1.396,21.490,3,A,-7.166,-2.860,-4.306,5.026,-4.897,9.922,16.752,-6.303,23.055,,,,,
BRAV3,2024-12-12,-16.933,49.187,1.318,0.956,1.379,20.990,4,A,-3.287,-2.548,-0.739,12.053,-5.466,17.519,21.868,-7.020,28.888,,,,,
BRAV3,2024-12-19,-15.909,72.091,1.448,1.147,1.263,20.300,2,A,15.862,-2.993,18.855,18.128,-3.725,21.853,16.749,-1.472,18.221,,,,,
BRAV3,2024-12-20,-14.851,88.818,1.441,1.185,1.217,20.720,3,A,12.983,-0.711,13.694,18.195,0.042,18.153,10.425,1.863,8.562,,,,,
BRAV3,2024-12-23,-20.353,7.506,1.481,1.223,1.211,19.130,4,A,21.275,-0.602,21.877,30.267,-1.110,31.377,18.453,1.644,16.808,,,,,
BRAV3,2025-03-27,-0.122,16.065,1.046,0.852,1.228,23.140,5,A,-8.989,-0.775,-8.214,-29.127,-6.200,-22.927,-22.299,1.813,-24.112,,,,,
BRAV3,2025-04-03,-7.286,251.825,1.132,0.931,1.216,21.060,2,A,-22.127,-5.467,-16.660,-13.058,-1.437,-11.621,-12.773,2.976,-15.749,,,,,
BRAV3,2025-04-04,-16.457,4.885,1.187,0.948,1.253,18.340,3,A,-5.889,-3.375,-2.514,1.636,-2.808,4.444,-0.218,1.117,-1.335,,,,,
BRAV3,2025-04-07,-15.342,49.988,1.199,0.965,1.243,18.350,4,A,-6.104,-3.661,-2.442,0.926,-1.226,2.152,7.139,1.780,5.359,,,,,
BRAV3,2025-04-08,-17.593,47.023,1.270,0.985,1.289,17.580,5,A,-1.991,0.540,-2.531,6.598,2.644,3.954,12.685,4.966,7.719,,,,,
BRAV3,2025-04-09,-19.652,186.969,1.376,1.011,1.361,17.600,6,A,3.011,2.998,0.013,5.170,5.174,-0.004,13.693,8.401,5.293,,,,,
BRAV3,2025-04-10,-24.256,262.053,1.436,1.041,1.380,16.400,7,A,11.646,4.263,7.383,9.634,8.543,1.092,19.146,10.079,9.067,,,,,
BRAV3,2025-04-11,-20.945,83.999,1.448,1.071,1.351,17.260,8,A,7.995,0.586,7.409,4.809,5.572,-0.763,13.441,7.098,6.344,,,,,
BRAV3,2025-04-14,-21.953,118.902,1.462,1.102,1.326,17.230,9,A,7.487,2.528,4.959,0.755,6.677,-5.922,11.840,9.886,1.954,,,,,
BRAV3,2025-04-15,-21.619,8.723,1.475,1.134,1.300,17.230,10,A,8.764,2.093,6.671,4.353,5.725,-1.372,11.317,8.395,2.923,,,,,
BRAV3,2025-04-16,-16.720,23.220,1.525,1.169,1.304,18.130,11,A,2.096,2.112,-0.016,-5.074,4.129,-9.204,4.523,7.642,-3.119,,,,,
BRAV3,2025-12-18,-23.582,299.614,0.543,0.421,1.288,15.500,2,A,8.258,1.463,6.795,4.065,2.166,1.899,14.452,4.370,10.082,,,,,
BRAV3,2025-12-19,-23.663,230.388,0.575,0.428,1.343,15.500,3,A,8.645,2.248,6.397,10.000,3.790,6.210,14.323,5.552,8.770,,,,,
BRAV3,2025-12-22,-22.453,80.192,0.582,0.436,1.334,15.700,4,A,6.178,1.647,4.532,6.115,2.544,3.570,14.713,9.099,5.615,,,,,
BRAV3,2025-12-23,-23.212,63.292,0.586,0.444,1.320,15.760,5,A,-0.317,1.739,-2.056,10.470,2.769,7.701,14.277,11.230,3.047,,,,,
BRAV3,2025-12-26,-22.219,8.503,0.585,0.451,1.297,15.980,6,A,-1.752,1.477,-3.229,10.138,3.244,6.894,14.330,13.304,1.027,,,,,
BRAV3,2025-12-29,-18.013,148.717,0.618,0.460,1.342,16.780,7,A,-3.874,0.692,-4.566,6.973,1.728,5.245,12.217,11.351,0.866,,,,,
BRAV3,2025-12-30,-17.919,34.408,0.628,0.470,1.337,16.840,8,A,1.247,1.508,-0.261,6.948,0.792,6.156,12.767,12.932,-0.165,,,,,
BRAV3,2026-01-02,-18.302,52.046,0.643,0.481,1.338,16.670,9,A,-0.060,0.883,-0.943,2.579,3.068,-0.489,13.377,15.240,-1.863,,,,,
BRAV3,2026-01-05,-23.439,82.751,0.679,0.494,1.375,15.710,10,A,10.821,1.013,9.808,9.612,2.880,6.732,17.187,13.703,3.484,,,,,
BRAV3,2026-01-06,-24.164,28.650,0.683,0.506,1.349,15.700,11,A,12.102,1.741,10.361,12.293,2.675,9.618,16.242,13.244,2.999,,,,,
BRAV3,2026-01-07,-21.277,170.789,0.736,0.522,1.410,16.130,12,A,11.283,1.028,10.255,9.981,2.157,7.824,11.903,13.046,-1.142,,,,,
BRAV3,2026-01-08,-17.065,267.036,0.768,0.541,1.422,17.050,13,A,5.631,-0.705,6.336,3.930,1.698,2.232,3.167,13.727,-10.559,,,,,
BRAV3,2026-01-09,-19.020,56.581,0.779,0.560,1.391,16.660,14,A,2.641,2.166,0.475,8.103,6.392,1.712,4.922,12.217,-7.295,,,,,
BRAV3,2026-01-12,-15.200,90.962,0.799,0.580,1.376,17.410,15,A,-1.091,1.848,-2.940,3.446,8.233,-4.787,2.987,11.936,-8.949,,,,,
BRAV3,2026-01-13,-13.457,23.789,0.817,0.602,1.359,17.600,16,A,0.170,0.918,-0.748,3.807,9.744,-5.937,4.148,11.955,-7.807,,,,,
BRAV3,2026-01-16,-16.525,5.197,0.947,0.679,1.395,17.100,2,A,5.322,4.136,1.186,10.526,11.810,-1.283,3.450,14.639,-11.189,,,,,
BRAV3,2026-01-19,-15.879,76.578,0.934,0.705,1.324,17.220,3,A,4.588,6.269,-1.681,6.911,10.520,-3.609,5.343,13.368,-8.026,,,,,
BRAV3,2026-01-20,-14.164,31.292,0.910,0.727,1.251,17.630,4,A,3.630,8.745,-5.115,3.517,10.293,-6.776,6.296,13.251,-6.955,,,,,
BRKM5,2022-10-13,-11.027,559.376,1.582,1.201,1.317,37.600,2,A,-8.484,2.394,-10.878,-12.793,-0.236,-12.557,-15.213,-1.551,-13.662,,,,,
BRKM5,2022-10-14,-13.255,294.951,1.683,1.225,1.373,35.880,3,A,-3.763,7.586,-11.349,-9.309,4.417,-13.726,-13.183,0.943,-14.125,,,,,
BRKM5,2022-10-17,-17.351,199.651,1.768,1.255,1.408,34.610,4,A,-2.514,2.038,-4.552,-2.600,2.047,-4.648,-12.858,-3.512,-9.345,,,,,
BRKM5,2022-10-18,-18.015,16.628,1.766,1.282,1.377,34.860,5,A,-4.102,-1.304,-2.798,-5.450,0.777,-6.228,-14.888,-5.583,-9.305,,,,,
BRKM5,2022-10-19,-18.153,16.562,1.767,1.309,1.349,34.820,6,A,-5.543,-3.178,-2.365,-7.410,0.668,-8.077,-15.853,-6.676,-9.177,,,,,
BRKM5,2023-05-08,-1.469,569.014,1.462,0.895,1.633,25.300,2,A,-10.316,2.908,-13.224,-7.510,3.961,-11.471,-4.743,6.488,-11.232,,,,,
BRKM5,2023-05-10,-0.534,329.213,1.618,0.970,1.668,25.790,4,A,-9.383,1.962,-11.346,-8.026,1.250,-9.277,-1.318,7.512,-8.830,,,,,
BRKM5,2023-05-11,-1.983,83.945,1.632,1.010,1.617,25.560,5,A,-8.372,1.841,-10.214,-9.859,1.650,-11.510,0.196,8.004,-7.809,,,,,
BRKM5,2023-05-12,-6.707,27.456,1.686,1.052,1.603,24.320,6,A,-0.576,2.009,-2.584,-5.551,2.342,-7.893,11.637,8.177,3.459,,,,,
BRKM5,2023-05-15,-13.073,136.137,1.761,1.098,1.604,22.690,7,A,3.129,1.024,2.105,0.881,1.233,-0.351,17.849,7.083,10.767,,,,,
BRKM5,2023-05-22,-10.037,41.270,1.794,1.322,1.357,23.400,2,A,-2.179,0.206,-2.386,2.991,2.431,0.561,28.419,8.700,19.719,,,,,
BRKM5,2023-05-23,-10.206,6.843,1.782,1.368,1.303,23.270,3,A,-2.450,-0.996,-1.454,6.790,4.350,2.440,26.988,9.235,17.752,,,,,
BRKM5,2023-05-24,-7.225,8.869,1.771,1.414,1.253,23.720,4,A,-5.312,-0.408,-4.904,7.293,6.184,1.109,21.627,9.490,12.137,,,,,
