combo,time_stop,score_limiar,ticker,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score_entrada,score_saida
T5_SX,5,X,ABEV3,2023-03-29,2023-04-05,5,11.61,11.41,-1.77,-0.93,-0.84,time_stop,7,5
T5_SX,5,X,ABEV3,2024-10-02,2024-10-09,5,11.42,10.90,-4.53,-2.70,-1.83,time_stop,7,4
T5_SX,5,X,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T5_SX,5,X,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T5_S4,5,4,ABEV3,2022-07-29,2022-08-02,2,11.39,11.07,-2.78,0.23,-3.01,score_exit_4,7,1
T5_S4,5,4,ABEV3,2023-03-29,2023-04-05,5,11.61,11.41,-1.77,-0.93,-0.84,time_stop,7,5
T5_S4,5,4,ABEV3,2024-10-02,2024-10-09,5,11.42,10.90,-4.53,-2.70,-1.83,time_stop,7,4
T5_S4,5,4,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T5_S4,5,4,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T5_S3,5,3,ABEV3,2022-07-29,2022-08-02,2,11.39,11.07,-2.78,0.23,-3.01,score_exit_3,7,1
T5_S3,5,3,ABEV3,2023-03-29,2023-04-05,5,11.61,11.41,-1.77,-0.93,-0.84,time_stop,7,5
T5_S3,5,3,ABEV3,2024-10-02,2024-10-09,5,11.42,10.90,-4.53,-2.70,-1.83,time_stop,7,4
T5_S3,5,3,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T5_S3,5,3,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T7_SX,7,X,ABEV3,2022-07-29,2022-08-09,7,11.39,11.09,-2.58,5.79,-8.37,time_stop,7,5
T7_SX,7,X,ABEV3,2023-03-29,2023-04-10,7,11.61,11.46,-1.36,0.11,-1.47,time_stop,7,5
T7_SX,7,X,ABEV3,2024-10-02,2024-10-11,7,11.42,10.74,-5.99,-2.60,-3.39,time_stop,7,5
T7_SX,7,X,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T7_SX,7,X,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T7_S4,7,4,ABEV3,2022-07-29,2022-08-02,2,11.39,11.07,-2.78,0.23,-3.01,score_exit_4,7,1
T7_S4,7,4,ABEV3,2023-03-29,2023-04-10,7,11.61,11.46,-1.36,0.11,-1.47,time_stop,7,5
T7_S4,7,4,ABEV3,2024-10-02,2024-10-11,7,11.42,10.74,-5.99,-2.60,-3.39,time_stop,7,5
T7_S4,7,4,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T7_S4,7,4,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T7_S3,7,3,ABEV3,2022-07-29,2022-08-02,2,11.39,11.07,-2.78,0.23,-3.01,score_exit_3,7,1
T7_S3,7,3,ABEV3,2023-03-29,2023-04-10,7,11.61,11.46,-1.36,0.11,-1.47,time_stop,7,5
T7_S3,7,3,ABEV3,2024-10-02,2024-10-11,7,11.42,10.74,-5.99,-2.60,-3.39,time_stop,7,5
T7_S3,7,3,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T7_S3,7,3,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T10_SX,10,X,ABEV3,2022-07-29,2022-08-12,10,11.39,11.45,0.53,9.41,-8.88,time_stop,7,5
T10_SX,10,X,ABEV3,2023-03-29,2023-04-13,10,11.61,11.56,-0.48,4.44,-4.92,time_stop,7,4
T10_SX,10,X,ABEV3,2024-10-02,2024-10-16,10,11.42,10.79,-5.55,-1.37,-4.18,time_stop,7,5
T10_SX,10,X,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T10_SX,10,X,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T10_S4,10,4,ABEV3,2022-07-29,2022-08-02,2,11.39,11.07,-2.78,0.23,-3.01,score_exit_4,7,1
T10_S4,10,4,ABEV3,2023-03-29,2023-04-13,10,11.61,11.56,-0.48,4.44,-4.92,time_stop,7,4
T10_S4,10,4,ABEV3,2024-10-02,2024-10-16,10,11.42,10.79,-5.55,-1.37,-4.18,time_stop,7,5
T10_S4,10,4,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T10_S4,10,4,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T10_S3,10,3,ABEV3,2022-07-29,2022-08-02,2,11.39,11.07,-2.78,0.23,-3.01,score_exit_3,7,1
T10_S3,10,3,ABEV3,2023-03-29,2023-04-13,10,11.61,11.56,-0.48,4.44,-4.92,time_stop,7,4
T10_S3,10,3,ABEV3,2024-10-02,2024-10-16,10,11.42,10.79,-5.55,-1.37,-4.18,time_stop,7,5
T10_S3,10,3,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T10_S3,10,3,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T15_SX,15,X,ABEV3,2022-07-29,2022-08-18,14,11.39,11.96,5.00,10.72,-5.72,take_profit,7,4
T15_SX,15,X,ABEV3,2023-03-29,2023-04-20,15,11.61,11.57,-0.41,2.49,-2.90,time_stop,7,7
T15_SX,15,X,ABEV3,2024-10-02,2024-10-23,15,11.42,10.63,-6.93,-3.11,-3.82,time_stop,7,5
T15_SX,15,X,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T15_SX,15,X,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T15_S4,15,4,ABEV3,2022-07-29,2022-08-02,2,11.39,11.07,-2.78,0.23,-3.01,score_exit_4,7,1
T15_S4,15,4,ABEV3,2023-03-29,2023-04-20,15,11.61,11.57,-0.41,2.49,-2.90,time_stop,7,7
T15_S4,15,4,ABEV3,2024-10-02,2024-10-23,15,11.42,10.63,-6.93,-3.11,-3.82,time_stop,7,5
T15_S4,15,4,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T15_S4,15,4,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T15_S3,15,3,ABEV3,2022-07-29,2022-08-02,2,11.39,11.07,-2.78,0.23,-3.01,score_exit_3,7,1
T15_S3,15,3,ABEV3,2023-03-29,2023-04-20,15,11.61,11.57,-0.41,2.49,-2.90,time_stop,7,7
T15_S3,15,3,ABEV3,2024-10-02,2024-10-23,15,11.42,10.63,-6.93,-3.11,-3.82,time_stop,7,5
T15_S3,15,3,ABEV3,2024-12-03,2024-12-04,1,11.05,11.60,5.00,0.06,4.94,take_profit,7,7
T15_S3,15,3,ABEV3,2025-02-27,2025-03-05,2,10.26,10.78,5.00,-1.40,6.40,take_profit,6,6
T5_SX,5,X,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T5_SX,5,X,ANIM3,2024-03-04,2024-03-11,5,4.55,4.34,-4.55,-1.75,-2.80,time_stop,7,5
T5_SX,5,X,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T5_SX,5,X,ANIM3,2026-01-08,2026-01-15,5,4.03,4.04,0.25,1.85,-1.60,time_stop,6,5
T5_SX,5,X,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T5_S4,5,4,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T5_S4,5,4,ANIM3,2024-03-04,2024-03-11,5,4.55,4.34,-4.55,-1.75,-2.80,time_stop,7,5
T5_S4,5,4,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T5_S4,5,4,ANIM3,2026-01-08,2026-01-14,4,4.03,4.05,0.50,1.65,-1.15,score_exit_4,6,3
T5_S4,5,4,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T5_S3,5,3,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T5_S3,5,3,ANIM3,2024-03-04,2024-03-11,5,4.55,4.34,-4.55,-1.75,-2.80,time_stop,7,5
T5_S3,5,3,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T5_S3,5,3,ANIM3,2026-01-08,2026-01-15,5,4.03,4.04,0.25,1.85,-1.60,time_stop,6,5
T5_S3,5,3,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T7_SX,7,X,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T7_SX,7,X,ANIM3,2024-03-04,2024-03-13,7,4.55,4.59,0.95,-0.10,1.05,time_stop,7,6
T7_SX,7,X,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T7_SX,7,X,ANIM3,2026-01-08,2026-01-19,7,4.03,3.75,-6.95,1.47,-8.42,time_stop,6,6
T7_SX,7,X,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T7_S4,7,4,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T7_S4,7,4,ANIM3,2024-03-04,2024-03-13,7,4.55,4.59,0.95,-0.10,1.05,time_stop,7,6
T7_S4,7,4,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T7_S4,7,4,ANIM3,2026-01-08,2026-01-14,4,4.03,4.05,0.50,1.65,-1.15,score_exit_4,6,3
T7_S4,7,4,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T7_S3,7,3,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T7_S3,7,3,ANIM3,2024-03-04,2024-03-13,7,4.55,4.59,0.95,-0.10,1.05,time_stop,7,6
T7_S3,7,3,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T7_S3,7,3,ANIM3,2026-01-08,2026-01-19,7,4.03,3.75,-6.95,1.47,-8.42,time_stop,6,6
T7_S3,7,3,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T10_SX,10,X,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T10_SX,10,X,ANIM3,2024-03-04,2024-03-18,10,4.55,4.26,-6.26,-1.16,-5.10,time_stop,7,5
T10_SX,10,X,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T10_SX,10,X,ANIM3,2026-01-08,2026-01-21,9,4.03,4.23,5.00,5.86,-0.86,take_profit,6,5
T10_SX,10,X,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T10_S4,10,4,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T10_S4,10,4,ANIM3,2024-03-04,2024-03-18,10,4.55,4.26,-6.26,-1.16,-5.10,time_stop,7,5
T10_S4,10,4,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T10_S4,10,4,ANIM3,2026-01-08,2026-01-14,4,4.03,4.05,0.50,1.65,-1.15,score_exit_4,6,3
T10_S4,10,4,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T10_S3,10,3,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T10_S3,10,3,ANIM3,2024-03-04,2024-03-18,10,4.55,4.26,-6.26,-1.16,-5.10,time_stop,7,5
T10_S3,10,3,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T10_S3,10,3,ANIM3,2026-01-08,2026-01-21,9,4.03,4.23,5.00,5.86,-0.86,take_profit,6,5
T10_S3,10,3,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T15_SX,15,X,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T15_SX,15,X,ANIM3,2024-03-04,2024-03-25,15,4.55,4.26,-6.45,-1.05,-5.40,time_stop,7,6
T15_SX,15,X,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T15_SX,15,X,ANIM3,2026-01-08,2026-01-21,9,4.03,4.23,5.00,5.86,-0.86,take_profit,6,5
T15_SX,15,X,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T15_S4,15,4,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T15_S4,15,4,ANIM3,2024-03-04,2024-03-25,15,4.55,4.26,-6.45,-1.05,-5.40,time_stop,7,6
T15_S4,15,4,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T15_S4,15,4,ANIM3,2026-01-08,2026-01-14,4,4.03,4.05,0.50,1.65,-1.15,score_exit_4,6,3
T15_S4,15,4,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T15_S3,15,3,ANIM3,2022-11-01,2022-11-04,2,5.95,6.24,5.00,1.05,3.95,take_profit,7,6
T15_S3,15,3,ANIM3,2024-03-04,2024-03-25,15,4.55,4.26,-6.45,-1.05,-5.40,time_stop,7,6
T15_S3,15,3,ANIM3,2025-05-12,2025-05-19,5,4.15,4.36,5.00,2.27,2.73,take_profit,6,6
T15_S3,15,3,ANIM3,2026-01-08,2026-01-21,9,4.03,4.23,5.00,5.86,-0.86,take_profit,6,5
T15_S3,15,3,ANIM3,2026-01-23,2026-01-27,2,4.95,5.20,5.00,1.44,3.56,take_profit,6,5
T5_SX,5,X,ASAI3,2022-07-28,2022-08-04,5,15.92,16.21,1.88,3.41,-1.53,time_stop,7,5
T5_SX,5,X,ASAI3,2025-05-28,2025-06-04,5,11.20,11.35,1.32,-1.40,2.72,time_stop,6,7
T5_S4,5,4,ASAI3,2022-07-28,2022-08-04,5,15.92,16.21,1.88,3.41,-1.53,time_stop,7,5
T5_S4,5,4,ASAI3,2025-05-28,2025-06-04,5,11.20,11.35,1.32,-1.40,2.72,time_stop,6,7
T5_S3,5,3,ASAI3,2022-07-28,2022-08-04,5,15.92,16.21,1.88,3.41,-1.53,time_stop,7,5
T5_S3,5,3,ASAI3,2025-05-28,2025-06-04,5,11.20,11.35,1.32,-1.40,2.72,time_stop,6,7
T7_SX,7,X,ASAI3,2022-07-28,2022-08-08,7,15.92,16.69,4.84,5.75,-0.91,time_stop,7,5
T7_SX,7,X,ASAI3,2025-05-28,2025-06-06,7,11.20,11.06,-1.23,-1.95,0.72,time_stop,6,5
T7_S4,7,4,ASAI3,2022-07-28,2022-08-08,7,15.92,16.69,4.84,5.75,-0.91,time_stop,7,5
T7_S4,7,4,ASAI3,2025-05-28,2025-06-06,7,11.20,11.06,-1.23,-1.95,0.72,time_stop,6,5
T7_S3,7,3,ASAI3,2022-07-28,2022-08-08,7,15.92,16.69,4.84,5.75,-0.91,time_stop,7,5
T7_S3,7,3,ASAI3,2025-05-28,2025-06-06,7,11.20,11.06,-1.23,-1.95,0.72,time_stop,6,5
T10_SX,10,X,ASAI3,2022-07-28,2022-08-10,9,15.92,16.71,5.00,7.53,-2.53,take_profit,7,5
T10_SX,10,X,ASAI3,2025-05-28,2025-06-11,10,11.20,11.07,-1.15,-1.28,0.13,time_stop,6,5
T10_S4,10,4,ASAI3,2022-07-28,2022-08-10,9,15.92,16.71,5.00,7.53,-2.53,take_profit,7,5
T10_S4,10,4,ASAI3,2025-05-28,2025-06-11,10,11.20,11.07,-1.15,-1.28,0.13,time_stop,6,5
T10_S3,10,3,ASAI3,2022-07-28,2022-08-10,9,15.92,16.71,5.00,7.53,-2.53,take_profit,7,5
T10_S3,10,3,ASAI3,2025-05-28,2025-06-11,10,11.20,11.07,-1.15,-1.28,0.13,time_stop,6,5
T15_SX,15,X,ASAI3,2022-07-28,2022-08-10,9,15.92,16.71,5.00,7.53,-2.53,take_profit,7,5
T15_SX,15,X,ASAI3,2025-05-28,2025-06-18,15,11.20,10.89,-2.73,-0.21,-2.52,time_stop,6,6
T15_S4,15,4,ASAI3,2022-07-28,2022-08-10,9,15.92,16.71,5.00,7.53,-2.53,take_profit,7,5
T15_S4,15,4,ASAI3,2025-05-28,2025-06-18,15,11.20,10.89,-2.73,-0.21,-2.52,time_stop,6,6
T15_S3,15,3,ASAI3,2022-07-28,2022-08-10,9,15.92,16.71,5.00,7.53,-2.53,take_profit,7,5
T15_S3,15,3,ASAI3,2025-05-28,2025-06-18,15,11.20,10.89,-2.73,-0.21,-2.52,time_stop,6,6
T5_SX,5,X,AURE3,2025-07-24,2025-07-31,5,9.68,9.27,-4.24,-0.69,-3.55,time_stop,6,3
T5_S4,5,4,AURE3,2025-07-24,2025-07-28,2,9.68,9.32,-3.72,-1.17,-2.55,score_exit_4,6,3
T5_S3,5,3,AURE3,2025-07-24,2025-07-31,5,9.68,9.27,-4.24,-0.69,-3.55,time_stop,6,3
T7_SX,7,X,AURE3,2025-07-24,2025-08-04,7,9.68,9.73,0.52,-0.60,1.12,time_stop,6,5
T7_S4,7,4,AURE3,2025-07-24,2025-07-28,2,9.68,9.32,-3.72,-1.17,-2.55,score_exit_4,6,3
T7_S3,7,3,AURE3,2025-07-24,2025-08-04,7,9.68,9.73,0.52,-0.60,1.12,time_stop,6,5
T10_SX,10,X,AURE3,2025-07-24,2025-08-07,10,9.68,9.92,2.48,2.10,0.38,time_stop,6,5
T10_S4,10,4,AURE3,2025-07-24,2025-07-28,2,9.68,9.32,-3.72,-1.17,-2.55,score_exit_4,6,3
T10_S3,10,3,AURE3,2025-07-24,2025-08-07,10,9.68,9.92,2.48,2.10,0.38,time_stop,6,5
T15_SX,15,X,AURE3,2025-07-24,2025-08-14,15,9.68,9.82,1.45,1.97,-0.52,time_stop,6,4
T15_S4,15,4,AURE3,2025-07-24,2025-07-28,2,9.68,9.32,-3.72,-1.17,-2.55,score_exit_4,6,3
T15_S3,15,3,AURE3,2025-07-24,2025-08-14,15,9.68,9.82,1.45,1.97,-0.52,time_stop,6,4
T5_SX,5,X,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T5_SX,5,X,AXIA3,2022-10-24,2022-10-31,5,42.33,43.57,2.93,0.01,2.92,time_stop,8,6
T5_SX,5,X,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T5_SX,5,X,AXIA3,2025-10-20,2025-10-27,5,52.95,52.71,-0.46,1.93,-2.39,time_stop,7,6
T5_S4,5,4,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T5_S4,5,4,AXIA3,2022-10-24,2022-10-31,5,42.33,43.57,2.93,0.01,2.92,time_stop,8,6
T5_S4,5,4,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T5_S4,5,4,AXIA3,2025-10-20,2025-10-27,5,52.95,52.71,-0.46,1.93,-2.39,time_stop,7,6
T5_S3,5,3,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T5_S3,5,3,AXIA3,2022-10-24,2022-10-31,5,42.33,43.57,2.93,0.01,2.92,time_stop,8,6
T5_S3,5,3,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T5_S3,5,3,AXIA3,2025-10-20,2025-10-27,5,52.95,52.71,-0.46,1.93,-2.39,time_stop,7,6
T7_SX,7,X,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T7_SX,7,X,AXIA3,2022-10-24,2022-11-03,7,42.33,44.32,4.69,0.86,3.83,time_stop,8,6
T7_SX,7,X,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T7_SX,7,X,AXIA3,2025-10-20,2025-10-29,7,52.95,53.28,0.62,2.85,-2.23,time_stop,7,6
T7_S4,7,4,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T7_S4,7,4,AXIA3,2022-10-24,2022-11-03,7,42.33,44.32,4.69,0.86,3.83,time_stop,8,6
T7_S4,7,4,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T7_S4,7,4,AXIA3,2025-10-20,2025-10-29,7,52.95,53.28,0.62,2.85,-2.23,time_stop,7,6
T7_S3,7,3,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T7_S3,7,3,AXIA3,2022-10-24,2022-11-03,7,42.33,44.32,4.69,0.86,3.83,time_stop,8,6
T7_S3,7,3,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T7_S3,7,3,AXIA3,2025-10-20,2025-10-29,7,52.95,53.28,0.62,2.85,-2.23,time_stop,7,6
T10_SX,10,X,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T10_SX,10,X,AXIA3,2022-10-24,2022-11-04,8,42.33,44.45,5.00,1.66,3.34,take_profit,8,7
T10_SX,10,X,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T10_SX,10,X,AXIA3,2025-10-20,2025-11-03,10,52.95,54.51,2.95,4.32,-1.37,time_stop,7,7
T10_S4,10,4,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T10_S4,10,4,AXIA3,2022-10-24,2022-11-04,8,42.33,44.45,5.00,1.66,3.34,take_profit,8,7
T10_S4,10,4,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T10_S4,10,4,AXIA3,2025-10-20,2025-11-03,10,52.95,54.51,2.95,4.32,-1.37,time_stop,7,7
T10_S3,10,3,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T10_S3,10,3,AXIA3,2022-10-24,2022-11-04,8,42.33,44.45,5.00,1.66,3.34,take_profit,8,7
T10_S3,10,3,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T10_S3,10,3,AXIA3,2025-10-20,2025-11-03,10,52.95,54.51,2.95,4.32,-1.37,time_stop,7,7
T15_SX,15,X,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T15_SX,15,X,AXIA3,2022-10-24,2022-11-04,8,42.33,44.45,5.00,1.66,3.34,take_profit,8,7
T15_SX,15,X,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T15_SX,15,X,AXIA3,2025-10-20,2025-11-05,12,52.95,55.60,5.00,6.45,-1.45,take_profit,7,7
T15_S4,15,4,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T15_S4,15,4,AXIA3,2022-10-24,2022-11-04,8,42.33,44.45,5.00,1.66,3.34,take_profit,8,7
T15_S4,15,4,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T15_S4,15,4,AXIA3,2025-10-20,2025-11-05,12,52.95,55.60,5.00,6.45,-1.45,take_profit,7,7
T15_S3,15,3,AXIA3,2022-04-08,2022-04-13,3,35.03,36.78,5.00,-1.28,6.28,take_profit,7,5
T15_S3,15,3,AXIA3,2022-10-24,2022-11-04,8,42.33,44.45,5.00,1.66,3.34,take_profit,8,7
T15_S3,15,3,AXIA3,2025-08-08,2025-08-11,1,39.86,41.85,5.00,-0.31,5.31,take_profit,8,8
T15_S3,15,3,AXIA3,2025-10-20,2025-11-05,12,52.95,55.60,5.00,6.45,-1.45,take_profit,7,7
T5_SX,5,X,AXIA6,2022-04-08,2022-04-13,3,24.63,25.86,5.00,-1.28,6.28,take_profit,6,5
T5_SX,5,X,AXIA6,2022-04-14,2022-04-25,5,26.40,26.14,-0.98,-4.38,3.40,time_stop,8,5
T5_SX,5,X,AXIA6,2022-08-05,2022-08-12,5,32.54,31.59,-2.91,5.74,-8.65,time_stop,8,6
T5_SX,5,X,AXIA6,2022-11-01,2022-11-09,5,34.48,33.72,-2.22,-2.71,0.49,time_stop,7,7
T5_SX,5,X,AXIA6,2024-02-21,2024-02-28,5,32.71,32.36,-1.09,0.06,-1.15,time_stop,8,6
T5_SX,5,X,AXIA6,2024-08-01,2024-08-08,5,30.78,29.87,-2.94,1.26,-4.20,time_stop,6,6
T5_SX,5,X,AXIA6,2025-08-08,2025-08-11,1,33.92,35.61,5.00,-0.31,5.31,take_profit,7,8
T5_SX,5,X,AXIA6,2025-09-18,2025-09-25,5,39.65,40.75,2.76,-0.18,2.94,time_stop,8,7
T5_SX,5,X,AXIA6,2025-11-03,2025-11-10,5,45.62,47.90,5.00,3.31,1.69,take_profit,8,7
T5_SX,5,X,AXIA6,2025-11-17,2025-11-25,5,49.67,51.50,3.68,-0.53,4.21,time_stop,8,7
T5_SX,5,X,AXIA6,2026-02-20,2026-02-27,5,65.98,66.86,1.33,-0.82,2.15,time_stop,8,8
T5_S4,5,4,AXIA6,2022-04-08,2022-04-13,3,24.63,25.86,5.00,-1.28,6.28,take_profit,6,5
T5_S4,5,4,AXIA6,2022-04-14,2022-04-25,5,26.40,26.14,-0.98,-4.38,3.40,time_stop,8,5
T5_S4,5,4,AXIA6,2022-08-05,2022-08-12,5,32.54,31.59,-2.91,5.74,-8.65,time_stop,8,6
T5_S4,5,4,AXIA6,2022-11-01,2022-11-09,5,34.48,33.72,-2.22,-2.71,0.49,time_stop,7,7
T5_S4,5,4,AXIA6,2024-02-21,2024-02-28,5,32.71,32.36,-1.09,0.06,-1.15,time_stop,8,6
T5_S4,5,4,AXIA6,2024-08-01,2024-08-06,3,30.78,29.27,-4.89,-0.81,-4.08,score_exit_4,6,0
T5_S4,5,4,AXIA6,2025-08-08,2025-08-11,1,33.92,35.61,5.00,-0.31,5.31,take_profit,7,8
T5_S4,5,4,AXIA6,2025-09-18,2025-09-25,5,39.65,40.75,2.76,-0.18,2.94,time_stop,8,7
T5_S4,5,4,AXIA6,2025-11-03,2025-11-10,5,45.62,47.90,5.00,3.31,1.69,take_profit,8,7
