time_stop,combo,ticker,data_entrada,data_saida,dias,mrs_entrada,cruzamentos,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo
10,TS10d,PRIO3,2024-05-09,2024-05-23,10,-4.889,3,46.300,44.470,-3.952,-2.747,-1.205,time_stop
10,TS10d,PRIO3,2024-08-22,2024-09-05,10,-4.859,4,46.700,43.520,-6.809,1.003,-7.812,time_stop
10,TS10d,PRIO3,2025-01-30,2025-02-13,10,-4.659,4,40.640,38.890,-4.306,-1.831,-2.475,time_stop
5,TS5d,PSSA3,2023-11-20,2023-11-27,5,-4.482,5,24.370,24.870,2.058,-0.254,2.312,time_stop
5,TS5d,PSSA3,2023-12-15,2023-12-22,5,-4.687,4,25.300,26.010,2.832,2.106,0.726,time_stop
7,TS7d,PSSA3,2023-11-20,2023-11-29,7,-4.482,5,24.370,24.810,1.838,0.016,1.822,time_stop
7,TS7d,PSSA3,2023-12-15,2023-12-27,7,-4.687,4,25.300,26.330,4.071,3.128,0.943,time_stop
10,TS10d,PSSA3,2023-11-20,2023-12-04,10,-4.482,5,24.370,25.590,5.000,0.581,4.419,take_profit
10,TS10d,PSSA3,2023-12-15,2024-01-03,10,-4.687,4,25.300,26.160,3.423,2.146,1.277,time_stop
5,TS5d,RADL3,2023-11-13,2023-11-20,4,-4.672,5,25.190,26.450,5.000,4.648,0.352,take_profit
5,TS5d,RADL3,2023-11-24,2023-12-01,5,-4.005,5,26.620,26.430,-0.743,2.121,-2.864,time_stop
5,TS5d,RADL3,2023-12-05,2023-12-12,5,-4.880,4,26.710,26.850,0.531,-0.333,0.864,time_stop
7,TS7d,RADL3,2023-11-13,2023-11-20,4,-4.672,5,25.190,26.450,5.000,4.648,0.352,take_profit
7,TS7d,RADL3,2023-11-24,2023-12-05,7,-4.005,5,26.620,26.920,1.097,1.110,-0.013,time_stop
10,TS10d,RADL3,2023-11-13,2023-11-20,4,-4.672,5,25.190,26.450,5.000,4.648,0.352,take_profit
10,TS10d,RADL3,2023-11-24,2023-12-08,10,-4.005,5,26.620,26.610,-0.070,1.356,-1.426,time_stop
5,TS5d,RAIZ4,2023-10-09,2023-10-11,2,-4.178,3,3.250,3.420,5.000,1.575,3.425,take_profit
5,TS5d,RAIZ4,2024-01-17,2024-01-24,5,-4.191,4,3.770,3.700,-1.847,-0.450,-1.397,time_stop
5,TS5d,RAIZ4,2024-02-07,2024-02-16,5,-4.307,3,3.840,3.870,0.777,-1.022,1.799,time_stop
7,TS7d,RAIZ4,2023-10-09,2023-10-11,2,-4.178,3,3.250,3.420,5.000,1.575,3.425,take_profit
7,TS7d,RAIZ4,2024-01-17,2024-01-26,7,-4.191,4,3.770,3.720,-1.319,0.442,-1.761,time_stop
7,TS7d,RAIZ4,2024-02-07,2024-02-20,7,-4.307,3,3.840,3.840,-0.000,0.016,-0.016,time_stop
10,TS10d,RAIZ4,2023-10-09,2023-10-11,2,-4.178,3,3.250,3.420,5.000,1.575,3.425,take_profit
10,TS10d,RAIZ4,2024-01-17,2024-01-31,10,-4.191,4,3.770,3.810,1.055,-0.466,1.521,time_stop
10,TS10d,RAIZ4,2024-02-07,2024-02-23,10,-4.307,3,3.840,3.670,-4.404,-0.444,-3.960,time_stop
5,TS5d,RAPT4,2022-02-17,2022-02-24,5,-4.832,6,9.620,9.010,-6.364,-1.485,-4.879,time_stop
5,TS5d,RAPT4,2022-05-27,2022-06-03,5,-4.682,4,8.860,8.870,0.098,-0.389,0.487,time_stop
5,TS5d,RAPT4,2022-06-06,2022-06-13,5,-4.010,4,8.910,8.120,-8.861,-6.860,-2.001,time_stop
5,TS5d,RAPT4,2022-06-14,2022-06-15,1,-4.595,3,8.130,8.540,5.000,1.037,3.963,take_profit
5,TS5d,RAPT4,2023-12-01,2023-12-05,2,-4.020,5,10.480,11.000,5.000,-0.990,5.990,take_profit
5,TS5d,RAPT4,2024-08-05,2024-08-08,3,-4.906,4,10.010,10.510,5.000,2.899,2.101,take_profit
7,TS7d,RAPT4,2022-02-17,2022-03-02,7,-4.832,6,9.620,8.770,-8.893,1.833,-10.726,time_stop
7,TS7d,RAPT4,2022-05-27,2022-06-07,7,-4.682,4,8.860,8.480,-4.310,-1.622,-2.688,time_stop
7,TS7d,RAPT4,2022-06-14,2022-06-15,1,-4.595,3,8.130,8.540,5.000,1.037,3.963,take_profit
7,TS7d,RAPT4,2023-12-01,2023-12-05,2,-4.020,5,10.480,11.000,5.000,-0.990,5.990,take_profit
7,TS7d,RAPT4,2024-08-05,2024-08-08,3,-4.906,4,10.010,10.510,5.000,2.899,2.101,take_profit
10,TS10d,RAPT4,2022-02-17,2022-03-07,10,-4.832,6,9.620,7.980,-17.088,-1.824,-15.264,time_stop
10,TS10d,RAPT4,2022-05-27,2022-06-10,10,-4.682,4,8.860,8.480,-4.310,-5.635,1.325,time_stop
10,TS10d,RAPT4,2022-06-14,2022-06-15,1,-4.595,3,8.130,8.540,5.000,1.037,3.963,take_profit
10,TS10d,RAPT4,2023-12-01,2023-12-05,2,-4.020,5,10.480,11.000,5.000,-0.990,5.990,take_profit
10,TS10d,RAPT4,2024-08-05,2024-08-08,3,-4.906,4,10.010,10.510,5.000,2.899,2.101,take_profit
5,TS5d,RDOR3,2025-03-25,2025-04-01,5,-4.428,5,25.700,25.400,-1.140,-0.775,-0.365,time_stop
5,TS5d,RDOR3,2025-04-02,2025-04-09,5,-4.670,5,25.400,26.390,3.864,-3.375,7.239,time_stop
5,TS5d,RDOR3,2026-02-20,2026-02-27,5,-4.448,5,44.380,40.300,-9.193,-0.820,-8.373,time_stop
7,TS7d,RDOR3,2025-03-25,2025-04-03,7,-4.428,5,25.700,26.240,2.114,-0.728,2.842,time_stop
7,TS7d,RDOR3,2026-02-20,2026-03-03,7,-4.448,5,44.380,38.650,-12.911,-3.958,-8.953,time_stop
10,TS10d,RDOR3,2025-03-25,2025-04-08,10,-4.428,5,25.700,26.150,1.760,-6.200,7.960,time_stop
10,TS10d,RDOR3,2026-02-20,2026-03-06,10,-4.448,5,44.380,38.410,-13.452,-5.785,-7.667,time_stop
5,TS5d,RAIL3,2022-05-04,2022-05-11,5,-4.673,6,15.100,14.600,-3.275,-3.583,0.308,time_stop
5,TS5d,RAIL3,2023-02-07,2023-02-14,5,-4.127,7,16.670,16.500,-0.970,0.317,-1.287,time_stop
5,TS5d,RAIL3,2023-02-15,2023-02-17,2,-4.406,4,16.530,17.360,5.000,-0.462,5.462,take_profit
7,TS7d,RAIL3,2022-05-04,2022-05-13,7,-4.673,6,15.100,14.770,-2.141,-1.044,-1.097,time_stop
7,TS7d,RAIL3,2023-02-07,2023-02-16,7,-4.127,7,16.670,17.070,2.396,2.305,0.091,time_stop
10,TS10d,RAIL3,2022-05-04,2022-05-18,10,-4.673,6,15.100,14.840,-1.700,-2.079,0.379,time_stop
10,TS10d,RAIL3,2023-02-07,2023-02-23,10,-4.127,7,16.670,17.030,2.168,0.048,2.120,time_stop
5,TS5d,SBSP3,2023-06-15,2023-06-22,5,-4.799,4,48.980,49.440,0.943,-0.121,1.064,time_stop
5,TS5d,SBSP3,2026-01-13,2026-01-20,5,-4.199,3,126.500,127.840,1.059,2.420,-1.361,time_stop
5,TS5d,SBSP3,2026-01-26,2026-02-02,5,-4.681,3,139.020,143.540,3.251,2.225,1.026,time_stop
7,TS7d,SBSP3,2023-06-15,2023-06-26,7,-4.799,4,48.980,49.710,1.497,-0.849,2.346,time_stop
7,TS7d,SBSP3,2026-01-13,2026-01-22,7,-4.199,3,126.500,132.830,5.000,8.594,-3.594,take_profit
7,TS7d,SBSP3,2026-01-26,2026-02-04,7,-4.681,3,139.020,143.530,3.244,1.654,1.590,time_stop
10,TS10d,SBSP3,2023-06-15,2023-06-29,10,-4.799,4,48.980,50.290,2.681,-0.425,3.106,time_stop
10,TS10d,SBSP3,2026-01-13,2026-01-22,7,-4.199,3,126.500,132.830,5.000,8.594,-3.594,take_profit
10,TS10d,SBSP3,2026-01-26,2026-02-09,10,-4.681,3,139.020,145.970,5.000,4.273,0.727,take_profit
5,TS5d,SAPR11,2022-12-05,2022-12-12,5,-4.501,4,14.440,13.780,-4.591,-3.626,-0.965,time_stop
5,TS5d,SAPR11,2024-11-05,2024-11-12,5,-4.634,7,24.420,24.490,0.302,-2.320,2.622,time_stop
5,TS5d,SAPR11,2024-11-14,2024-11-25,5,-4.042,7,23.790,24.140,1.473,1.127,0.346,time_stop
7,TS7d,SAPR11,2022-12-05,2022-12-14,7,-4.501,4,14.440,13.200,-8.573,-4.667,-3.906,time_stop
7,TS7d,SAPR11,2024-11-05,2024-11-14,7,-4.634,7,24.420,23.980,-1.776,-2.265,0.489,time_stop
10,TS10d,SAPR11,2022-12-05,2022-12-19,10,-4.501,4,14.440,13.670,-5.365,-4.033,-1.332,time_stop
10,TS10d,SAPR11,2024-11-05,2024-11-21,10,-4.634,7,24.420,23.910,-2.078,-2.792,0.714,time_stop
5,TS5d,SANB11,2022-07-08,2022-07-15,5,-4.385,5,22.560,21.450,-4.904,-3.726,-1.178,time_stop
5,TS5d,SANB11,2022-07-18,2022-07-25,5,-4.867,4,21.570,22.140,2.637,3.620,-0.983,time_stop
5,TS5d,SANB11,2022-07-27,2022-08-03,5,-4.810,3,22.260,22.350,0.426,2.423,-1.997,time_stop
5,TS5d,SANB11,2023-03-20,2023-03-27,5,-4.382,6,21.330,21.520,0.891,-1.187,2.078,time_stop
5,TS5d,SANB11,2024-01-15,2024-01-22,5,-4.437,4,26.230,26.200,-0.118,-4.006,3.888,time_stop
5,TS5d,SANB11,2024-01-26,2024-02-02,5,-4.481,3,25.420,25.230,-0.724,-1.199,0.475,time_stop
5,TS5d,SANB11,2024-07-08,2024-07-15,5,-4.705,7,24.490,25.190,2.868,2.261,0.607,time_stop
5,TS5d,SANB11,2024-11-12,2024-11-21,5,-4.930,6,24.140,23.150,-4.127,-0.483,-3.644,time_stop
5,TS5d,SANB11,2025-03-21,2025-03-28,5,-4.191,3,24.650,25.200,2.223,-0.225,2.448,time_stop
5,TS5d,SANB11,2025-10-15,2025-10-20,3,-4.076,5,26.210,27.520,5.000,1.276,3.724,take_profit
5,TS5d,SANB11,2026-02-06,2026-02-10,2,-4.513,3,34.550,36.280,5.000,1.763,3.237,take_profit
5,TS5d,SANB11,2026-02-19,2026-02-26,5,-4.742,3,35.100,34.430,-1.909,1.276,-3.185,time_stop
7,TS7d,SANB11,2022-07-08,2022-07-19,7,-4.385,5,22.560,22.470,-0.385,-2.250,1.865,time_stop
7,TS7d,SANB11,2022-07-27,2022-08-05,7,-4.810,3,22.260,23.100,3.763,5.019,-1.256,time_stop
7,TS7d,SANB11,2023-03-20,2023-03-29,7,-4.382,6,21.330,21.480,0.698,0.870,-0.172,time_stop
7,TS7d,SANB11,2024-01-15,2024-01-24,7,-4.437,4,26.230,25.840,-1.487,-3.012,1.525,time_stop
7,TS7d,SANB11,2024-01-26,2024-02-06,7,-4.481,3,25.420,26.060,2.550,1.439,1.111,time_stop
7,TS7d,SANB11,2024-07-08,2024-07-17,7,-4.705,7,24.490,25.710,5.000,2.343,2.657,take_profit
7,TS7d,SANB11,2024-11-12,2024-11-25,7,-4.930,6,24.140,24.170,0.114,1.184,-1.070,time_stop
7,TS7d,SANB11,2025-03-21,2025-04-01,7,-4.191,3,24.650,24.800,0.603,-0.729,1.332,time_stop
7,TS7d,SANB11,2025-10-15,2025-10-20,3,-4.076,5,26.210,27.520,5.000,1.276,3.724,take_profit
7,TS7d,SANB11,2026-02-06,2026-02-10,2,-4.513,3,34.550,36.280,5.000,1.763,3.237,take_profit
7,TS7d,SANB11,2026-02-19,2026-03-02,7,-4.742,3,35.100,33.520,-4.501,0.276,-4.777,time_stop
10,TS10d,SANB11,2022-07-08,2022-07-22,10,-4.385,5,22.560,21.750,-3.573,-1.507,-2.066,time_stop
10,TS10d,SANB11,2022-07-27,2022-08-09,9,-4.810,3,22.260,23.370,5.000,7.380,-2.380,take_profit
10,TS10d,SANB11,2023-03-20,2023-04-03,10,-4.382,6,21.330,21.750,1.938,0.614,1.324,time_stop
10,TS10d,SANB11,2024-01-15,2024-01-29,10,-4.437,4,26.230,25.320,-3.457,-2.402,-1.055,time_stop
10,TS10d,SANB11,2024-07-08,2024-07-17,7,-4.705,7,24.490,25.710,5.000,2.343,2.657,take_profit
10,TS10d,SANB11,2024-11-12,2024-11-28,10,-4.930,6,24.140,22.760,-5.718,-2.335,-3.383,time_stop
10,TS10d,SANB11,2025-03-21,2025-04-04,10,-4.191,3,24.650,24.730,0.301,-3.822,4.123,time_stop
10,TS10d,SANB11,2025-10-15,2025-10-20,3,-4.076,5,26.210,27.520,5.000,1.276,3.724,take_profit
10,TS10d,SANB11,2026-02-06,2026-02-10,2,-4.513,3,34.550,36.280,5.000,1.763,3.237,take_profit
10,TS10d,SANB11,2026-02-19,2026-03-05,10,-4.742,3,35.100,32.330,-7.892,-4.454,-3.438,time_stop
5,TS5d,SMTO3,2024-07-31,2024-08-07,5,-4.198,3,27.010,26.500,-1.914,0.000,-1.914,time_stop
5,TS5d,SMTO3,2024-08-13,2024-08-20,5,-4.064,3,27.870,28.270,1.443,2.842,-1.399,time_stop
5,TS5d,SMTO3,2024-08-21,2024-08-28,5,-4.882,3,28.350,26.960,-4.931,0.663,-5.594,time_stop
7,TS7d,SMTO3,2024-07-31,2024-08-09,7,-4.198,3,27.010,27.980,3.580,2.491,1.089,time_stop
7,TS7d,SMTO3,2024-08-13,2024-08-22,7,-4.064,3,27.870,27.860,-0.034,2.166,-2.200,time_stop
7,TS7d,SMTO3,2024-08-26,2024-09-04,7,-4.589,3,28.060,25.720,-8.328,-0.623,-7.705,time_stop
10,TS10d,SMTO3,2024-07-31,2024-08-14,10,-4.198,3,27.010,28.360,5.000,4.547,0.453,take_profit
10,TS10d,SMTO3,2024-08-19,2024-09-02,10,-4.736,3,28.300,26.170,-7.513,-0.667,-6.846,time_stop
5,TS5d,CSNA3,2023-06-05,2023-06-13,5,-4.994,5,11.150,10.860,-2.627,3.482,-6.109,time_stop
5,TS5d,CSNA3,2024-04-29,2024-05-07,5,-4.805,3,12.760,12.670,-0.708,1.317,-2.025,time_stop
5,TS5d,CSNA3,2025-12-26,2026-01-06,5,-4.936,4,9.120,9.320,2.193,1.508,0.685,time_stop
