ticker,data,mrs,rsv,atr_ratio,close,variacao,ret_5d,ret_bova_5d,ret_rel_5d,ret_10d,ret_bova_10d,ret_rel_10d,ret_20d,ret_bova_20d,ret_rel_20d,dias_mrs,dias_rsv,mrs_recuo
AURE3,2025-10-03,5.184,181.349,0.882,10.370,I,2.700,0.191,2.509,5.400,-2.543,7.943,5.979,-2.108,8.086,,,2.504
AURE3,2025-10-08,6.718,120.456,0.943,10.370,I,1.736,-0.884,2.620,10.125,-2.507,12.633,11.861,-3.704,15.565,,,4.922
AURE3,2025-10-09,10.766,47.703,0.980,10.730,I,0.280,-0.721,1.001,8.574,-0.752,9.326,8.760,-2.694,11.454,,,6.718
AURE3,2025-12-02,11.916,-8.352,0.964,12.640,I,-2.769,-2.202,-0.567,-3.877,-1.785,-2.091,-6.804,-3.460,-3.343,,,10.014
AURE3,2025-12-09,10.848,-49.357,0.979,12.290,I,-1.139,0.426,-1.565,-2.929,-0.201,-2.728,-5.452,1.817,-7.269,,,9.967
AURE3,2025-12-11,9.898,-28.866,0.979,12.330,I,-2.028,1.359,-3.387,-4.298,-1.617,-2.682,-6.326,-2.172,-4.154,,,9.043
AURE3,2025-12-16,8.719,-82.786,0.913,12.150,I,-1.811,-0.625,-1.186,-3.045,-1.706,-1.340,-5.350,-5.429,0.079,,,8.216
AURE3,2025-12-18,8.110,-64.794,0.870,12.080,I,-2.318,-2.936,0.618,-4.553,-2.825,-1.728,-2.732,-5.531,2.799,,,7.936
AURE3,2026-01-13,0.296,-34.665,0.825,11.660,I,-1.973,-3.862,1.890,-1.629,-4.441,2.812,-0.943,-2.567,1.623,,,-0.631
AXIA3,2022-04-06,3.209,110.787,0.976,33.880,I,9.873,-1.186,11.059,1.544,-6.253,7.797,-0.176,-11.100,10.924,,,-1.094
AXIA3,2022-04-07,5.756,286.118,0.993,34.940,I,6.529,-2.617,9.146,0.390,-6.882,7.271,-2.514,-13.057,10.543,,,3.209
AXIA3,2022-05-16,20.542,-45.016,0.965,36.660,I,4.532,2.261,2.272,0.191,2.414,-2.223,-4.342,-5.057,0.716,,,20.142
AXIA3,2022-05-24,24.940,52.158,0.960,39.090,I,-5.706,0.506,-6.212,-6.467,-0.459,-6.007,-0.470,-9.949,9.479,,,22.524
AXIA3,2022-06-06,16.338,155.378,0.990,36.650,I,-4.296,-6.860,2.564,5.012,-9.416,14.427,6.706,-10.919,17.625,,,15.476
AXIA3,2022-06-08,18.789,86.566,0.982,36.860,I,1.092,-4.990,6.082,4.010,-9.503,13.513,6.099,-6.902,13.001,,,16.242
AXIA3,2022-06-09,22.248,160.538,1.012,37.640,I,-0.349,-7.205,6.856,2.811,-7.919,10.730,2.114,-6.559,8.673,,,18.789
AXIA3,2022-07-12,27.940,55.894,0.895,37.510,I,3.101,-0.211,3.312,4.104,1.317,2.786,12.684,10.695,1.988,,,26.343
AXIA3,2022-07-29,27.828,39.815,0.911,40.060,I,5.064,3.464,1.600,2.379,9.406,-7.026,1.179,9.124,-7.945,,,27.286
AXIA3,2022-08-01,30.518,56.361,0.933,40.670,I,3.849,6.331,-2.482,4.688,10.562,-5.874,0.344,9.984,-9.640,,,27.828
AXIA3,2022-08-04,29.808,53.228,0.941,42.260,I,-2.815,3.318,-6.132,2.276,7.279,-5.003,-3.125,4.011,-7.136,,,29.380
AXIA3,2022-08-15,21.786,52.499,0.960,42.570,I,-2.260,-2.056,-0.204,-4.150,-0.523,-3.626,-6.615,-1.826,-4.788,,,17.849
AXIA3,2022-08-17,22.613,59.397,1.004,43.380,I,-4.274,-0.736,-3.538,-7.036,-3.782,-3.254,-9.899,-3.528,-6.372,,,20.161
AXIA3,2022-09-21,7.947,-49.302,0.921,38.740,I,-3.747,-3.088,-0.659,-0.497,4.771,-5.267,7.991,4.382,3.609,,,6.679
AXIA3,2022-09-22,10.210,16.879,0.968,40.320,I,-7.874,-5.748,-2.126,-1.150,3.033,-4.182,6.226,5.721,0.505,,,7.947
AXIA3,2022-10-03,6.539,-2.406,1.050,40.070,I,0.218,-0.285,0.503,2.619,-0.409,3.028,8.141,0.365,7.776,,,5.599
AXIA3,2024-01-10,2.768,-28.067,0.944,37.640,I,-1.731,-1.899,0.168,-3.952,-2.340,-1.613,1.006,-0.607,1.612,,,-0.301
AXIA3,2024-03-08,7.273,-43.069,0.899,38.300,I,-1.172,-0.316,-0.856,-3.333,-0.041,-3.292,-4.758,1.517,-6.275,,,5.707
AXIA3,2024-03-14,7.882,60.546,0.884,38.730,I,-3.364,0.444,-3.808,-5.227,0.412,-5.639,-11.318,-1.373,-9.945,,,5.943
AXIA3,2024-03-25,4.063,29.566,0.959,37.210,I,-3.572,0.446,-4.019,-1.609,2.451,-4.060,-11.994,-1.445,-10.549,,,3.544
AXIA3,2024-09-04,0.946,75.232,0.995,37.990,I,-2.085,-0.884,-1.201,-2.108,-1.760,-0.348,-7.918,-1.911,-6.006,,,-0.086
AXIA3,2024-09-17,0.693,-35.869,0.901,37.530,I,-5.998,-2.018,-3.980,-6.875,-1.881,-4.995,-8.250,-2.992,-5.258,,,0.215
AXIA3,2025-04-17,10.793,-35.431,1.001,38.440,I,3.394,4.046,-0.652,4.480,3.043,1.437,1.282,8.148,-6.867,,,9.021
AXIA3,2025-09-12,13.397,-7.002,0.851,44.900,I,9.179,2.572,6.608,9.482,2.320,7.161,12.203,-1.006,13.209,,,12.935
AXIA3,2025-09-17,16.214,-44.896,0.962,47.330,I,3.893,0.575,3.318,8.238,-0.056,8.294,8.709,-2.181,10.890,,,15.577
AXIA3,2025-09-18,16.577,84.855,0.983,47.520,I,2.857,-0.175,3.033,6.939,-1.080,8.019,8.755,-2.364,11.120,,,16.214
AXIA3,2025-10-30,22.886,-9.732,0.967,53.870,I,4.770,3.020,1.751,10.891,5.765,5.126,16.013,6.966,9.047,,,22.076
AXIA3,2025-11-03,22.516,-6.117,0.979,54.510,I,5.853,3.311,2.542,11.991,4.356,7.635,17.109,7.193,9.916,,,22.454
AXIA3,2025-11-06,23.890,76.280,1.036,56.440,I,5.842,2.665,3.177,8.126,1.233,6.894,11.794,2.718,9.075,,,22.944
AXIA6,2022-04-06,1.702,65.219,0.972,22.390,I,9.922,-1.186,11.108,4.884,-6.253,11.136,4.117,-11.100,15.218,,,-1.759
AXIA6,2022-04-07,3.868,266.704,0.982,23.020,I,7.064,-2.617,9.681,7.431,-6.882,14.313,1.979,-13.057,15.036,,,1.702
AXIA6,2022-05-25,26.155,49.876,0.932,26.570,I,-3.691,0.759,-4.450,-4.562,-1.931,-2.631,0.023,-11.251,11.274,,,25.991
AXIA6,2022-05-31,19.327,263.379,0.974,25.360,I,-0.673,-0.961,0.288,-3.171,-8.229,5.058,10.425,-10.431,20.856,,,18.762
AXIA6,2022-06-06,19.138,130.088,0.955,25.250,I,-4.994,-6.860,1.866,4.946,-9.416,14.361,9.168,-10.919,20.087,,,18.810
AXIA6,2022-06-09,24.923,176.793,0.977,25.890,I,-0.235,-7.205,6.970,4.235,-7.919,12.154,5.459,-6.559,12.017,,,21.454
AXIA6,2022-07-12,35.893,-0.562,0.937,26.920,I,2.670,-0.211,2.881,4.616,1.317,3.299,14.664,10.695,3.968,,,33.900
AXIA6,2022-07-13,37.511,54.754,0.947,27.180,I,1.681,0.466,1.215,5.289,3.513,1.776,11.900,12.750,-0.849,,,35.893
AXIA6,2022-07-29,35.556,1.198,0.913,28.830,I,6.022,3.464,2.557,3.634,9.406,-5.772,0.423,9.124,-8.701,,,34.893
AXIA6,2022-08-01,37.826,-34.616,0.930,29.150,I,5.683,6.331,-0.648,5.621,10.562,-4.942,0.125,9.984,-9.858,,,35.556
AXIA6,2022-08-04,38.854,58.983,0.963,30.730,I,-2.954,3.318,-6.272,1.011,7.279,-6.268,-3.965,4.011,-7.976,,,37.265
AXIA6,2022-08-15,29.149,3.277,1.020,30.790,I,-3.046,-2.056,-0.991,-5.203,-0.523,-4.680,-7.141,-1.826,-5.315,,,25.926
AXIA6,2022-09-21,13.154,-45.080,0.875,28.000,I,-2.676,-3.088,0.412,-0.370,4.771,-5.141,10.422,4.382,6.040,,,11.757
AXIA6,2022-09-22,14.734,-9.733,0.931,28.950,I,-5.556,-5.748,0.192,-0.105,3.033,-3.138,8.270,5.721,2.550,,,13.154
AXIA6,2022-12-13,6.085,-66.139,0.880,26.990,I,-0.970,3.240,-4.211,-2.257,4.586,-6.843,-0.903,8.774,-9.676,,,5.731
AXIA6,2023-06-12,1.586,49.606,0.979,28.580,I,-0.740,2.191,-2.931,-1.726,0.686,-2.412,-2.040,0.405,-2.445,,,-1.292
AXIA6,2023-06-28,0.150,1.519,0.996,27.850,I,2.139,2.486,-0.347,-1.357,0.708,-2.065,1.978,5.052,-3.073,,,-1.121
AXIA6,2023-12-18,0.718,-14.903,0.933,29.450,I,2.263,1.870,0.393,-0.065,0.063,-0.128,0.522,-2.915,3.437,,,-0.173
AXIA6,2023-12-22,1.222,-43.037,0.930,30.040,I,-1.386,0.039,-1.425,1.365,-1.551,2.916,-1.877,-3.855,1.978,,,0.836
AXIA6,2024-01-04,0.107,-74.026,0.916,29.430,I,4.899,-0.424,5.323,0.588,-2.976,3.564,1.197,-2.191,3.388,,,-0.484
AXIA6,2024-01-09,0.271,-51.209,0.937,29.550,I,2.255,-1.646,3.900,0.173,-2.383,2.556,3.685,-0.556,4.242,,,-1.406
AXIA6,2024-01-10,3.768,-17.011,0.975,30.450,I,-0.757,-1.899,1.141,-3.198,-2.340,-0.858,0.736,-0.607,1.343,,,0.271
AXIA6,2024-03-08,6.845,-44.128,0.917,30.800,I,-1.165,-0.316,-0.849,-3.058,-0.041,-3.017,-3.807,1.517,-5.324,,,5.518
AXIA6,2024-03-14,7.826,59.746,0.885,31.260,I,-2.828,0.444,-3.273,-4.427,0.412,-4.839,-10.268,-1.373,-8.896,,,6.632
AXIA6,2024-03-25,3.894,9.851,0.959,29.990,I,-2.072,0.446,-2.519,-0.854,2.451,-3.306,-9.763,-1.445,-8.318,,,3.419
AXIA6,2024-07-31,1.946,137.340,0.955,29.540,I,-3.715,0.000,-3.715,2.362,4.547,-2.185,6.742,7.723,-0.982,,,0.237
AXIA6,2025-01-27,2.722,-33.091,0.840,28.670,I,0.978,0.632,0.347,-1.229,0.558,-1.787,3.562,0.509,3.054,,,1.595
AXIA6,2025-02-03,2.999,47.290,0.987,28.950,I,-2.186,-0.073,-2.113,6.708,2.128,4.580,3.205,-2.112,5.317,,,1.315
AXIA6,2025-04-14,10.807,43.309,0.936,32.770,I,1.076,2.112,-1.037,6.173,4.129,2.043,1.572,7.642,-6.070,,,10.623
AXIA6,2025-04-17,10.578,-43.349,0.976,32.790,I,3.969,4.046,-0.077,3.924,3.043,0.881,2.561,8.148,-5.588,,,8.717
AXIA6,2025-04-23,9.339,-11.978,0.979,33.120,I,5.043,1.976,3.068,3.627,3.068,0.560,0.491,3.850,-3.359,,,9.291
AXIA6,2025-04-24,10.488,-28.215,1.021,34.080,I,1.523,0.358,1.165,1.396,1.416,-0.020,-1.525,2.352,-3.877,,,9.339
AXIA6,2025-09-11,9.137,-27.383,0.795,37.150,I,6.322,1.836,4.485,8.736,1.658,7.078,12.623,-0.865,13.487,,,8.819
AXIA6,2025-09-12,10.052,-38.751,0.817,37.300,I,9.148,2.572,6.577,8.537,2.320,6.217,11.777,-1.006,12.782,,,9.137
AXIA6,2025-10-30,20.513,-2.459,0.979,44.880,I,4.064,3.020,1.044,9.941,5.765,4.175,18.265,6.966,11.299,,,20.037
AXIA6,2025-11-06,20.845,152.576,1.034,46.710,I,5.647,2.665,2.982,7.797,1.233,6.565,13.358,2.718,10.640,,,19.799
AXIA6,2026-01-22,19.960,-20.889,1.027,58.020,I,-0.500,4.000,-4.500,4.395,3.421,0.974,13.788,7.196,6.593,,,19.484
AZZA3,2022-04-01,6.248,154.943,0.975,78.540,I,-1.067,-2.747,1.680,-0.875,-4.898,4.023,-6.588,-12.355,5.767,,,3.699
AZZA3,2022-04-29,13.974,38.822,0.952,74.980,I,-7.655,-2.099,-5.557,-7.330,-0.106,-7.223,-7.397,4.352,-11.749,,,12.016
AZZA3,2022-09-21,19.739,-28.648,0.882,84.330,I,-2.470,-3.088,0.618,2.349,4.771,-2.422,0.171,4.382,-4.211,,,17.696
AZZA3,2022-09-23,20.469,43.380,0.901,84.820,I,-1.373,-1.280,-0.093,2.125,4.581,-2.456,1.022,3.987,-2.965,,,19.400
AZZA3,2022-09-28,19.733,14.317,0.952,82.250,I,4.941,8.109,-3.169,2.553,5.190,-2.637,-0.475,4.942,-5.417,,,19.724
AZZA3,2023-02-02,4.504,-8.265,0.904,76.130,I,-8.505,-1.750,-6.756,-11.190,0.188,-11.378,-15.849,-4.544,-11.305,,,2.012
AZZA3,2025-06-12,12.016,112.823,0.971,38.630,I,-5.316,-0.564,-4.752,-3.387,-0.646,-2.741,-16.067,-0.861,-15.205,,,10.421
AZZA3,2025-06-16,9.169,-11.481,0.985,37.940,I,-3.305,-1.470,-1.836,-1.557,0.331,-1.888,-13.293,-2.719,-10.574,,,9.054
AZZA3,2025-06-24,7.941,-1.547,0.929,36.680,I,1.808,1.827,-0.019,-4.137,1.551,-5.688,-10.850,-2.178,-8.672,,,3.637
AZZA3,2025-06-26,9.472,-25.429,0.966,37.090,I,0.588,2.956,-2.368,-10.608,-0.261,-10.346,-10.559,-2.374,-8.185,,,4.305
B3SA3,2022-09-19,2.685,46.808,1.058,11.700,I,-2.043,-2.855,0.812,5.644,3.863,1.781,6.557,3.437,3.120,,,-1.398
B3SA3,2022-12-23,5.582,-16.020,0.959,11.910,I,-7.793,-3.179,-4.614,-6.514,-0.613,-5.900,-4.782,1.792,-6.575,,,-0.802
B3SA3,2022-12-26,6.949,-2.795,0.970,11.970,I,-11.344,-4.441,-6.903,-3.706,1.931,-5.637,-3.856,4.070,-7.927,,,5.582
B3SA3,2022-12-28,5.102,76.881,0.982,11.950,I,-7.762,-2.369,-5.393,0.262,1.367,-1.105,-1.613,3.390,-5.003,,,3.431
B3SA3,2023-02-01,1.147,-32.190,0.811,11.570,I,-6.119,-1.900,-4.219,-10.225,-2.168,-8.057,-18.234,-7.362,-10.873,,,0.173
B3SA3,2023-02-02,3.889,-34.560,0.832,11.650,I,-10.385,-1.750,-8.635,-12.538,0.188,-12.727,-15.404,-4.544,-10.860,,,1.147
B3SA3,2023-05-17,8.020,53.961,1.014,12.050,I,-3.453,-0.698,-2.755,0.000,-1.104,1.104,10.435,8.858,1.578,,,5.330
B3SA3,2023-06-27,4.416,-27.342,0.998,12.720,I,5.704,1.292,4.412,-0.105,0.026,-0.131,7.496,3.700,3.796,,,3.783
B3SA3,2023-08-02,6.805,-64.493,0.985,13.470,I,-3.182,-1.974,-1.208,-6.500,-4.393,-2.107,-10.494,-2.658,-7.836,,,6.140
B3SA3,2023-08-23,5.171,15.824,0.917,12.950,I,-6.901,-0.350,-6.551,-11.690,-1.794,-9.897,-11.338,-1.487,-9.851,,,4.338
B3SA3,2023-12-14,1.479,25.640,0.956,13.640,I,-2.293,1.159,-3.451,-3.786,1.482,-5.267,-5.076,-1.096,-3.980,,,-0.271
B3SA3,2025-04-22,11.020,-46.599,0.932,11.940,I,6.522,3.558,2.964,5.878,2.262,3.616,16.747,5.702,11.045,,,9.645
B3SA3,2025-04-23,11.452,-51.372,0.957,12.160,I,6.640,1.976,4.665,12.648,3.068,9.580,13.360,3.850,9.509,,,11.020
B3SA3,2025-06-13,7.541,-19.619,0.959,12.550,I,2.682,-0.388,3.070,12.335,1.388,10.946,4.861,-1.418,6.279,,,6.455
B3SA3,2025-06-16,9.279,-57.533,1.004,12.950,I,0.920,-1.470,2.389,8.235,0.331,7.904,2.487,-2.719,5.206,,,7.541
B3SA3,2025-06-24,11.696,-66.027,0.960,13.070,I,7.249,1.827,5.421,7.914,1.551,6.363,-3.328,-2.178,-1.150,,,10.645
B3SA3,2025-07-07,18.074,77.751,0.997,14.170,I,-7.099,-3.195,-3.904,-10.580,-3.848,-6.733,-13.447,-4.727,-8.720,,,17.226
B3SA3,2025-08-01,5.077,-31.161,0.954,12.170,I,2.303,2.578,-0.274,4.448,3.079,1.369,3.098,6.892,-3.794,,,4.823
B3SA3,2025-08-04,5.397,14.226,0.968,12.260,I,0.631,1.923,-1.292,3.785,3.331,0.455,2.366,6.377,-4.011,,,5.077
B3SA3,2025-08-06,4.383,-49.310,0.977,12.300,I,-0.157,1.650,-1.808,-3.066,0.236,-3.302,1.808,4.092,-2.283,,,4.361
B3SA3,2025-08-14,3.552,-31.786,0.967,12.420,I,-4.669,-1.297,-3.372,1.401,3.712,-2.311,2.101,4.949,-2.848,,,2.190
B3SA3,2025-08-28,0.655,-43.827,1.027,12.600,I,0.460,-0.217,0.677,0.691,1.193,-0.502,-0.027,2.870,-2.898,,,-0.560
BBAS3,2022-04-07,8.064,84.037,0.884,12.630,I,2.804,-2.617,5.420,1.343,-6.882,8.225,-0.876,-13.057,12.181,,,6.900
BBAS3,2022-04-18,17.730,216.238,0.920,13.460,I,-7.068,-6.442,-0.627,-7.781,-7.841,0.061,-0.192,-5.886,5.694,,,13.503
BBAS3,2022-04-22,15.500,-24.435,0.986,12.700,I,-3.514,-3.138,-0.376,-1.685,-5.171,3.486,7.464,-1.958,9.422,,,14.568
BBAS3,2022-06-13,17.047,-51.431,0.962,12.670,I,-1.581,-2.744,1.163,-0.775,-2.088,1.313,-1.491,-4.257,2.766,,,16.804
BBAS3,2022-07-15,18.748,-20.553,0.953,12.590,I,4.177,2.305,1.872,8.083,6.465,1.618,32.512,16.479,16.033,,,17.473
BBAS3,2022-07-21,20.962,-42.876,0.887,13.200,I,3.724,3.933,-0.209,6.273,7.478,-1.204,19.794,15.302,4.492,,,20.864
BBAS3,2022-08-02,18.443,-4.237,0.927,13.670,I,9.596,5.546,4.050,19.469,10.278,9.191,19.330,6.902,12.428,,,18.218
BBAS3,2022-08-05,19.343,-45.182,0.961,14.290,I,16.698,5.743,10.955,8.627,4.662,3.964,14.723,4.234,10.489,,,17.644
BBAS3,2022-08-08,20.474,-0.731,1.007,14.740,I,10.287,3.979,6.308,6.388,1.842,4.546,8.867,3.483,5.384,,,19.343
BBAS3,2022-09-23,18.543,16.972,0.978,15.810,I,-5.426,-1.280,-4.146,-0.172,4.581,-4.753,-1.301,3.987,-5.289,,,17.696
BBAS3,2022-10-03,14.891,76.814,1.069,16.090,I,-3.353,-0.285,-3.068,-3.642,-0.409,-3.233,-8.587,0.365,-8.951,,,12.853
BBAS3,2023-03-20,12.029,-41.037,0.929,15.320,I,1.402,-1.187,2.589,4.206,0.614,3.592,17.579,5.118,12.461,,,11.466
BBAS3,2023-04-05,16.670,-46.864,0.863,16.170,I,9.068,5.429,3.639,11.137,3.452,7.685,10.038,4.978,5.060,,,16.166
BBAS3,2023-04-12,19.664,139.150,0.999,17.650,I,0.890,-2.777,3.666,0.000,-3.696,3.696,3.535,1.645,1.890,,,12.522
BBAS3,2023-05-19,14.899,46.035,0.975,18.190,I,0.817,0.327,0.491,3.386,1.736,1.650,17.291,8.371,8.920,,,13.266
BBAS3,2023-05-23,16.568,-20.273,1.007,18.370,I,0.495,-0.996,1.490,4.194,4.350,-0.156,19.771,9.235,10.536,,,13.913
BBAS3,2023-07-27,9.382,-11.119,0.955,19.790,I,1.947,0.577,1.370,0.492,-1.319,1.811,3.506,-2.361,5.867,,,9.247
BBAS3,2023-08-15,11.485,-22.821,0.880,19.790,I,4.376,0.036,4.340,5.638,2.002,3.635,3.561,1.860,1.701,,,11.293
BBAS3,2023-08-22,15.425,-57.319,0.883,20.660,I,1.209,1.966,-0.757,-1.814,1.076,-2.890,0.144,2.331,-2.187,,,14.450
BBAS3,2023-08-28,14.347,-8.496,0.970,20.790,I,-2.092,0.564,-2.656,-1.334,0.634,-1.968,-4.546,-2.511,-2.035,,,12.671
BBAS3,2023-10-03,10.190,-56.260,0.960,20.150,I,4.435,3.014,1.421,5.748,0.501,5.247,4.198,1.584,2.614,,,10.126
BBAS3,2023-12-07,8.031,10.826,0.938,23.370,I,-0.376,3.753,-4.129,1.417,4.955,-3.538,1.847,4.334,-2.487,,,6.898
BBAS3,2024-01-05,4.125,49.548,0.999,23.950,I,0.437,-0.795,1.233,1.895,-3.439,5.334,5.175,-3.641,8.816,,,3.706
BBAS3,2024-01-19,8.914,-36.916,0.850,24.410,I,1.878,1.001,0.876,3.219,-0.210,3.429,6.044,1.898,4.147,,,8.138
BBAS3,2024-01-26,9.344,40.224,0.902,24.870,I,1.316,-1.199,2.516,1.053,-0.760,1.813,2.914,2.207,0.707,,,9.238
BBAS3,2024-01-31,9.032,-58.186,0.935,24.640,I,5.297,1.791,3.506,2.516,0.750,1.765,2.604,1.041,1.563,,,9.025
BBAS3,2024-03-28,6.553,20.862,0.984,24.890,I,0.689,-1.150,1.839,0.653,-1.778,2.431,-3.285,-1.206,-2.079,,,5.632
BBAS3,2024-04-23,5.534,49.370,1.012,24.270,I,-0.652,0.799,-1.451,2.826,3.575,-0.749,-0.362,0.544,-0.906,,,4.439
BBAS3,2024-05-10,2.804,14.237,0.990,24.290,I,0.253,0.290,-0.037,-1.955,-2.718,0.762,-1.484,-5.371,3.886,,,0.652
BBAS3,2024-05-20,3.425,27.653,0.930,24.550,I,-1.827,-2.618,0.792,-2.471,-4.802,2.330,-4.277,-6.445,2.168,,,2.437
BBAS3,2024-05-27,3.922,273.392,0.980,24.100,I,-0.657,-2.242,1.585,0.365,-2.374,2.739,0.532,-1.630,2.162,,,2.936
BBAS3,2024-06-11,6.100,-46.705,0.876,24.190,I,-2.851,-1.593,-1.257,0.167,0.763,-0.596,-2.404,4.695,-7.099,,,5.590
BBAS3,2024-06-19,4.567,-58.602,0.950,23.670,I,1.675,2.038,-0.363,1.675,4.608,-2.933,3.959,7.760,-3.801,,,4.435
BBAS3,2024-07-03,1.101,-49.680,1.011,24.070,I,-0.374,1.113,-1.488,2.246,3.013,-0.767,-0.599,1.556,-2.155,,,0.830
BBAS3,2024-09-18,1.331,-64.871,0.888,26.050,I,-3.363,-1.638,-1.725,-3.894,-0.154,-3.740,-5.274,-1.522,-3.752,,,0.868
BBAS3,2025-01-22,5.083,22.920,0.846,24.720,I,5.013,0.208,4.805,6.506,2.043,4.463,10.448,3.411,7.037,,,2.872
BBAS3,2025-01-27,9.579,-14.757,1.048,26.220,I,-0.361,0.632,-0.993,0.397,0.558,-0.161,0.361,0.509,-0.148,,,7.432
BBAS3,2025-04-03,7.838,-20.302,0.871,27.610,I,-3.332,-3.661,0.329,-3.788,-1.226,-2.563,1.368,1.780,-0.412,,,6.593
BBAS3,2025-04-08,10.468,-3.572,0.967,26.760,I,0.507,4.263,-3.756,0.253,8.543,-8.289,6.877,10.079,-3.203,,,9.193
BBDC3,2022-06-09,4.045,-32.732,0.841,11.800,I,-4.467,-7.205,2.738,-6.191,-7.919,1.728,-9.094,-6.559,-2.535,,,3.006
BBDC3,2023-06-09,2.169,8.190,0.994,11.380,I,0.000,1.493,-1.493,0.825,1.855,-1.030,1.075,1.749,-0.674,,,1.145
BBDC3,2023-06-27,3.321,-41.299,0.997,11.490,I,1.290,1.292,-0.002,-0.712,0.026,-0.739,1.912,3.700,-1.789,,,2.552
BBDC3,2023-07-13,3.075,-56.389,1.022,11.570,I,0.686,-1.073,1.759,-0.206,0.398,-0.604,-4.690,-0.926,-3.764,,,2.505
BBDC3,2023-12-13,0.314,30.189,0.957,11.950,I,3.409,0.883,2.526,6.452,3.723,2.729,0.087,1.678,-1.592,,,-0.551
BBDC3,2023-12-19,3.111,168.408,1.001,12.530,I,1.100,1.702,-0.602,0.750,0.156,0.594,-7.895,-3.288,-4.607,,,2.997
BBDC3,2023-12-27,2.342,-49.912,0.962,12.670,I,-0.346,-1.520,1.174,-5.937,-2.304,-3.634,-9.555,-3.955,-5.601,,,2.078
BBDC3,2024-01-05,3.414,10.291,1.005,12.630,I,-5.611,-0.795,-4.815,-8.581,-3.439,-5.142,-9.854,-3.641,-6.213,,,2.451
BBDC3,2024-09-09,8.851,-43.549,0.906,12.360,I,-2.322,0.259,-2.582,-9.008,-3.083,-5.925,-4.976,-1.976,-2.999,,,8.632
BBDC3,2024-09-10,9.483,18.525,0.903,12.400,I,-3.298,0.536,-3.834,-9.684,-1.493,-8.191,-4.744,-2.067,-2.677,,,8.851
BBDC3,2024-09-12,7.365,-35.094,0.903,12.130,I,-3.300,-0.721,-2.579,-5.595,-0.752,-4.843,-4.082,-2.694,-1.389,,,7.320
BBDC3,2024-09-26,2.317,0.162,0.923,11.450,I,2.220,-1.005,3.225,1.603,-1.956,3.559,2.297,-2.111,4.408,,,1.293
BBDC3,2024-10-01,2.806,-32.938,0.998,11.450,I,3.142,-0.722,3.863,1.830,-1.133,2.963,1.445,-1.249,2.694,,,2.553
BBDC3,2024-10-02,5.349,-16.032,1.057,11.820,I,-2.392,-2.695,0.304,-1.121,-1.371,0.250,-1.420,-2.018,0.598,,,2.806
BBDC3,2025-06-11,13.972,97.148,0.937,13.150,I,2.628,1.082,1.546,1.634,-0.007,1.641,0.571,-0.269,0.839,,,11.531
BBDC3,2025-06-12,14.951,317.018,0.949,13.340,I,0.070,-0.564,0.634,0.000,-0.646,0.646,-1.195,-0.861,-0.334,,,13.972
BBDC3,2025-06-16,14.404,-56.343,0.968,13.420,I,-0.765,-1.470,0.704,1.755,0.331,1.425,-1.814,-2.719,0.905,,,14.112
BBDC3,2025-06-24,14.976,-33.676,0.914,13.320,I,2.540,1.827,0.713,1.662,1.551,0.111,-4.061,-2.178,-1.883,,,14.971
BBDC3,2025-06-30,15.302,-15.235,0.921,13.560,I,0.121,0.442,-0.320,-2.832,-2.768,-0.064,-6.699,-4.858,-1.840,,,15.259
BBDC3,2025-07-03,15.045,35.473,0.972,13.740,I,-3.745,-3.125,-0.620,-4.508,-3.952,-0.556,-7.074,-5.829,-1.244,,,14.348
BBDC3,2025-07-07,14.748,9.324,0.928,13.570,I,-2.949,-3.195,0.246,-5.337,-3.848,-1.490,-5.145,-4.727,-0.418,,,14.748
BBDC3,2025-07-23,12.495,0.609,0.918,12.990,I,-1.247,-1.103,-0.144,-0.679,-0.680,0.001,-0.091,-0.446,0.354,,,11.786
BBDC3,2025-07-30,12.104,-2.556,0.966,12.830,I,0.575,0.428,0.148,2.807,2.085,0.722,4.518,4.025,0.493,,,11.784
BBDC3,2025-11-19,10.256,-68.166,0.997,15.790,I,2.407,2.184,0.223,2.020,6.112,-4.092,-2.862,1.882,-4.744,,,10.094
BBDC3,2026-01-15,1.316,-56.699,0.925,16.090,I,9.187,6.269,2.918,14.339,10.520,3.819,13.948,13.368,0.580,,,0.019
BBDC3,2026-01-22,3.606,-9.388,1.033,17.570,I,4.719,4.000,0.718,3.394,3.421,-0.028,4.589,7.196,-2.607,,,2.410
BBDC4,2022-05-31,7.533,197.671,0.960,15.130,I,-3.519,-0.961,-2.558,-8.987,-8.229,-0.758,-13.165,-10.431,-2.734,,,7.207
BBDC4,2022-06-09,5.147,-22.504,0.857,14.340,I,-4.742,-7.205,2.463,-6.662,-7.919,1.257,-9.323,-6.559,-2.764,,,4.298
BBDC4,2022-06-10,5.435,-40.665,0.870,14.120,I,-0.733,-5.431,4.699,-3.923,-4.390,0.467,-9.799,-6.895,-2.905,,,5.147
BBDC4,2022-06-20,10.483,-13.922,0.944,14.020,I,-3.214,1.101,-4.315,-8.654,-1.132,-7.522,-11.213,-3.033,-8.181,,,7.776
BBDC4,2022-08-26,0.622,-27.584,0.933,14.550,I,-0.570,-1.172,0.602,0.769,1.098,-0.329,1.644,-2.981,4.625,,,-0.126
BBDC4,2022-09-01,0.578,23.434,0.994,14.310,I,1.460,1.698,-0.238,-0.320,-0.929,0.609,3.869,-0.122,3.991,,,0.447
