estrategia,ticker,data_sinal,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score,B,mrs,vol_ratio,contracao
A,RDOR3,2025-12-12,2025-12-15,2026-01-02,10,42.60,40.47,-5.00,-1.26,-3.74,time_stop,7,0,7.76,1.10,0.41
A,RDOR3,2026-01-06,2026-01-07,2026-01-21,10,42.28,41.05,-2.91,6.39,-9.30,time_stop,7,1,7.15,0.90,0.69
A,RAIL3,2022-06-02,2022-06-03,2022-06-20,10,17.45,15.92,-8.72,-10.41,1.69,time_stop,7,1,5.06,0.61,0.44
A,RAIL3,2022-08-03,2022-08-04,2022-08-12,6,17.18,18.04,5.00,6.01,-1.01,take_profit,8,1,10.28,1.06,0.26
A,RAIL3,2022-08-12,2022-08-15,2022-08-25,8,18.25,19.17,5.00,0.58,4.42,take_profit,8,2,9.43,2.19,0.41
A,RAIL3,2022-08-25,2022-08-26,2022-09-12,10,19.48,19.63,0.78,1.10,-0.32,time_stop,7,1,13.04,1.09,0.43
A,RAIL3,2022-09-12,2022-09-13,2022-09-27,10,19.38,17.66,-8.83,-2.15,-6.68,time_stop,7,0,14.31,1.06,0.48
A,RAIL3,2022-10-18,2022-10-19,2022-10-31,8,19.42,20.39,5.00,-0.18,5.18,take_profit,7,1,10.54,1.77,0.97
A,RAIL3,2022-11-03,2022-11-04,2022-11-21,10,20.44,18.85,-7.77,-6.95,-0.82,time_stop,7,0,15.83,0.63,0.47
A,RAIL3,2022-11-24,2022-11-25,2022-12-09,10,18.95,16.77,-11.49,-1.11,-10.38,time_stop,8,0,9.33,0.28,0.29
A,RAIL3,2023-03-14,2023-03-15,2023-03-29,10,17.11,17.78,3.89,-0.85,4.73,time_stop,7,1,5.85,1.60,0.47
A,RAIL3,2023-05-05,2023-05-08,2023-05-22,10,20.08,20.16,0.38,3.96,-3.58,time_stop,7,2,14.45,3.07,0.63
A,RAIL3,2023-06-01,2023-06-02,2023-06-19,10,21.17,21.11,-0.27,6.52,-6.79,time_stop,7,2,12.63,2.38,0.84
A,RAIL3,2023-06-23,2023-06-26,2023-07-05,7,20.69,21.73,5.00,1.24,3.76,take_profit,7,1,3.35,1.73,0.34
A,RAIL3,2023-07-20,2023-07-21,2023-07-24,1,21.78,22.87,5.00,1.01,3.99,take_profit,7,0,8.90,0.69,0.48
A,RAIL3,2023-07-24,2023-07-25,2023-08-08,10,23.09,22.25,-3.64,-2.30,-1.34,time_stop,7,1,10.71,1.90,0.67
A,RAIL3,2023-08-08,2023-08-09,2023-08-23,10,22.13,22.23,0.43,-0.35,0.78,time_stop,7,0,8.81,0.95,0.41
A,RAIL3,2023-08-29,2023-08-30,2023-09-14,10,21.71,22.80,5.00,1.48,3.52,take_profit,7,0,6.62,0.93,0.41
A,RAIL3,2023-09-14,2023-09-15,2023-09-29,10,22.83,21.77,-4.64,-1.54,-3.10,time_stop,8,2,10.16,3.04,1.00
A,RAIL3,2023-11-01,2023-11-03,2023-11-20,10,22.83,22.48,-1.55,6.54,-8.08,time_stop,7,1,6.92,1.38,0.71
A,RAIL3,2024-02-27,2024-02-28,2024-03-13,10,21.92,21.15,-3.52,-1.50,-2.03,time_stop,7,1,-6.91,1.53,0.33
A,SBSP3,2022-03-02,2022-03-03,2022-03-17,10,36.03,37.83,5.00,-2.09,7.09,take_profit,7,1,11.83,1.81,0.49
A,SBSP3,2022-03-17,2022-03-18,2022-03-31,9,38.17,40.08,5.00,4.40,0.60,take_profit,7,1,20.47,1.18,0.37
A,SBSP3,2022-03-31,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,2,20.39,2.32,0.52
A,SBSP3,2022-04-07,2022-04-08,2022-04-26,10,44.46,39.80,-10.48,-8.51,-1.97,time_stop,7,1,30.54,1.55,0.39
A,SBSP3,2022-04-27,2022-04-28,2022-05-12,10,39.68,39.67,-0.03,-3.61,3.58,time_stop,8,0,23.42,0.84,0.32
A,SBSP3,2022-05-17,2022-05-18,2022-05-25,5,40.50,42.52,5.00,4.35,0.65,take_profit,7,0,22.58,1.22,0.39
A,SBSP3,2022-05-30,2022-05-31,2022-06-14,10,41.00,37.06,-9.62,-8.23,-1.39,time_stop,7,1,19.58,1.79,0.69
A,SBSP3,2022-07-25,2022-07-26,2022-08-04,7,38.65,40.58,5.00,6.58,-1.58,take_profit,7,1,16.52,0.84,0.64
A,SBSP3,2022-08-04,2022-08-05,2022-08-19,10,41.27,41.00,-0.64,4.66,-5.30,time_stop,7,1,16.40,1.42,0.51
A,SBSP3,2022-08-24,2022-08-25,2022-09-05,7,42.14,44.24,5.00,-1.05,6.05,take_profit,7,0,9.68,1.12,0.45
A,SBSP3,2022-09-05,2022-09-06,2022-09-09,2,44.02,46.22,5.00,2.31,2.69,take_profit,8,1,15.54,0.80,0.40
A,SBSP3,2022-09-09,2022-09-12,2022-09-26,10,47.00,38.79,-17.46,-4.03,-13.43,time_stop,7,1,20.86,1.26,0.47
A,SBSP3,2022-09-30,2022-10-03,2022-10-18,10,50.36,49.66,-1.40,-0.41,-0.99,time_stop,7,1,13.10,1.80,0.64
A,SBSP3,2022-10-18,2022-10-19,2022-10-28,7,49.66,52.14,5.00,0.58,4.42,take_profit,7,0,20.27,0.55,0.26
A,SBSP3,2022-10-28,2022-10-31,2022-11-16,10,53.71,50.18,-6.56,-5.45,-1.11,time_stop,8,1,23.94,0.96,0.29
A,SBSP3,2022-11-17,2022-11-18,2022-11-21,1,49.03,51.48,5.00,1.17,3.83,take_profit,7,1,19.40,1.59,0.60
A,SBSP3,2022-11-30,2022-12-01,2022-12-15,10,52.73,48.71,-7.61,-6.13,-1.49,time_stop,8,1,24.21,1.59,0.35
A,SBSP3,2023-08-25,2023-08-28,2023-09-12,10,53.31,53.86,1.02,0.63,0.38,time_stop,7,0,6.24,0.64,0.26
A,SBSP3,2023-09-27,2023-09-28,2023-10-10,8,53.17,55.83,5.00,0.85,4.15,take_profit,7,1,7.76,1.70,0.76
A,SBSP3,2023-10-10,2023-10-11,2023-10-26,10,56.38,55.22,-2.07,-1.85,-0.22,time_stop,7,1,11.60,0.82,0.84
A,SBSP3,2023-11-09,2023-11-10,2023-11-21,6,55.82,58.61,5.00,4.06,0.94,take_profit,7,0,6.50,0.83,0.38
A,SBSP3,2023-11-21,2023-11-22,2023-12-01,7,58.99,61.94,5.00,1.71,3.29,take_profit,7,0,6.75,0.52,0.48
A,SBSP3,2023-12-01,2023-12-04,2023-12-18,10,62.37,65.38,4.83,3.51,1.33,time_stop,8,0,10.02,1.16,0.27
A,SBSP3,2023-12-19,2023-12-20,2024-01-08,10,65.47,66.33,1.33,1.38,-0.05,time_stop,7,1,12.34,1.04,0.50
A,SBSP3,2024-01-09,2024-01-10,2024-01-15,3,66.46,69.78,5.00,0.69,4.31,take_profit,7,0,12.87,0.54,0.26
A,SBSP3,2024-01-19,2024-01-22,2024-02-05,10,68.82,71.76,4.28,0.95,3.33,time_stop,7,1,19.25,1.98,0.47
A,SBSP3,2024-02-06,2024-02-07,2024-02-23,10,72.61,72.61,0.00,-0.44,0.44,time_stop,7,1,20.98,0.54,0.43
A,SBSP3,2024-03-05,2024-03-06,2024-03-20,10,72.06,71.03,-1.42,0.24,-1.66,time_stop,8,0,18.12,1.09,0.31
A,SBSP3,2024-03-20,2024-03-21,2024-03-27,4,71.09,74.64,5.00,-0.26,5.26,take_profit,7,0,14.36,0.87,0.48
A,SBSP3,2024-04-10,2024-04-11,2024-04-25,10,75.77,74.76,-1.33,-2.27,0.94,time_stop,7,0,20.47,0.93,0.23
A,SBSP3,2024-04-25,2024-04-26,2024-05-13,10,76.03,72.31,-4.88,1.41,-6.29,time_stop,7,0,19.62,0.99,0.50
A,SBSP3,2024-06-04,2024-06-05,2024-06-19,10,68.78,66.46,-3.38,-0.97,-2.41,time_stop,7,1,8.45,1.92,0.29
A,SBSP3,2024-06-24,2024-06-25,2024-07-05,8,71.84,75.44,5.00,3.20,1.80,take_profit,7,1,10.61,1.17,0.85
A,SBSP3,2024-07-08,2024-07-09,2024-07-23,10,76.75,80.58,5.00,-0.48,5.48,take_profit,7,0,12.94,0.68,0.47
A,SBSP3,2024-07-23,2024-07-24,2024-08-07,10,81.25,84.68,4.22,0.96,3.26,time_stop,8,1,18.82,2.35,0.50
A,SBSP3,2024-08-07,2024-08-08,2024-08-09,1,84.46,88.68,5.00,1.46,3.54,take_profit,8,1,20.13,0.73,0.41
A,SBSP3,2024-08-14,2024-08-15,2024-08-29,10,91.75,87.91,-4.19,1.29,-5.48,time_stop,7,1,23.27,0.44,0.44
A,SBSP3,2024-08-29,2024-08-30,2024-09-13,10,87.09,87.11,0.03,-1.05,1.08,time_stop,7,0,13.84,0.75,0.36
A,SBSP3,2024-09-17,2024-09-18,2024-10-02,10,88.21,83.04,-5.86,-0.15,-5.71,time_stop,7,0,13.30,0.63,0.46
A,SBSP3,2024-11-12,2024-11-13,2024-11-29,10,88.38,85.68,-3.04,-1.62,-1.43,time_stop,7,1,13.96,1.91,1.00
A,SBSP3,2024-11-29,2024-12-02,2024-12-16,10,85.05,82.02,-3.56,-1.36,-2.20,time_stop,7,1,11.27,1.68,0.82
A,SBSP3,2025-01-15,2025-01-16,2025-01-30,10,85.35,88.13,3.25,4.75,-1.50,time_stop,7,1,10.66,1.41,0.89
A,SBSP3,2025-01-30,2025-01-31,2025-02-14,10,88.60,93.03,5.00,1.52,3.48,take_profit,7,0,9.11,1.04,0.44
A,SBSP3,2025-02-24,2025-02-25,2025-03-13,10,90.12,90.12,-0.00,-0.26,0.26,time_stop,7,0,10.21,0.77,0.49
A,SBSP3,2025-03-14,2025-03-17,2025-03-31,10,91.96,94.00,2.21,-0.36,2.57,time_stop,7,1,8.39,1.42,0.59
A,SBSP3,2025-03-31,2025-04-01,2025-04-11,8,93.30,97.96,5.00,-2.59,7.59,take_profit,7,0,8.70,0.70,0.37
A,SBSP3,2025-04-11,2025-04-14,2025-04-24,6,99.85,104.84,5.00,3.93,1.07,take_profit,7,1,15.06,0.92,0.86
A,SBSP3,2025-04-24,2025-04-25,2025-05-09,9,105.98,111.28,5.00,1.33,3.67,take_profit,7,1,16.10,1.20,0.58
A,SBSP3,2025-05-09,2025-05-12,2025-05-26,10,111.44,112.84,1.26,1.21,0.04,time_stop,7,0,18.58,1.09,0.28
A,SBSP3,2025-05-30,2025-06-02,2025-06-16,10,111.81,110.13,-1.50,1.85,-3.35,time_stop,7,0,16.37,1.47,0.44
A,SBSP3,2025-06-16,2025-06-17,2025-07-02,10,109.80,109.74,-0.05,0.29,-0.34,time_stop,8,0,11.81,1.26,0.33
A,SBSP3,2025-07-02,2025-07-03,2025-07-17,10,110.20,107.14,-2.77,-3.95,1.18,time_stop,7,1,10.24,1.77,0.84
A,SBSP3,2025-08-12,2025-08-13,2025-08-27,10,116.57,114.38,-1.88,1.90,-3.78,time_stop,8,2,14.89,3.06,0.90
A,SBSP3,2025-08-27,2025-08-28,2025-09-11,10,116.09,120.39,3.71,1.19,2.52,time_stop,8,0,10.10,0.69,0.32
A,SBSP3,2025-09-11,2025-09-12,2025-09-19,5,118.96,124.91,5.00,2.57,2.43,take_profit,7,0,11.54,0.95,0.39
A,SBSP3,2025-09-19,2025-09-22,2025-10-06,10,124.90,121.29,-2.89,-0.93,-1.96,time_stop,8,1,13.07,1.50,0.42
A,SBSP3,2025-10-13,2025-10-14,2025-10-20,4,117.19,123.05,5.00,1.82,3.18,take_profit,7,0,7.36,0.97,0.50
A,SBSP3,2025-10-20,2025-10-21,2025-11-04,10,123.75,127.26,2.83,4.51,-1.67,time_stop,7,1,10.59,0.69,0.71
A,SBSP3,2025-11-04,2025-11-05,2025-11-12,5,127.26,133.62,5.00,2.70,2.30,take_profit,8,0,7.36,0.70,0.29
A,SBSP3,2025-11-12,2025-11-13,2025-11-28,10,134.43,134.29,-0.11,1.14,-1.24,time_stop,8,1,7.97,1.51,0.45
A,SBSP3,2025-11-28,2025-12-01,2025-12-15,10,133.80,132.39,-1.05,2.49,-3.54,time_stop,7,0,5.68,0.64,0.48
A,SBSP3,2026-02-02,2026-02-03,2026-02-11,6,144.91,152.16,5.00,2.09,2.91,take_profit,7,1,-3.62,0.66,0.26
A,SBSP3,2026-02-25,2026-02-26,2026-03-12,10,157.76,144.24,-8.57,-6.14,-2.43,time_stop,7,1,0.66,0.88,0.34
A,SANB11,2022-03-25,2022-03-28,2022-04-11,10,28.85,27.73,-3.87,-1.69,-2.17,time_stop,7,1,4.16,0.81,0.26
A,SANB11,2022-05-17,2022-05-18,2022-06-01,10,26.81,26.00,-3.04,5.15,-8.18,time_stop,7,1,5.53,0.65,0.43
A,SANB11,2023-05-18,2023-05-19,2023-06-02,10,25.27,25.01,-1.03,1.74,-2.77,time_stop,7,0,6.76,0.74,0.23
A,SANB11,2023-12-05,2023-12-06,2023-12-20,10,26.89,27.06,0.61,4.19,-3.58,time_stop,7,0,0.66,0.69,0.24
A,SANB11,2024-07-24,2024-07-25,2024-08-08,10,25.58,25.49,-0.35,2.36,-2.71,time_stop,7,1,0.94,2.19,0.32
A,SANB11,2024-09-03,2024-09-04,2024-09-18,10,28.40,27.40,-3.52,-1.76,-1.76,time_stop,7,0,5.30,0.84,0.15
A,SANB11,2025-04-30,2025-05-02,2025-05-16,10,27.53,28.39,3.12,3.23,-0.11,time_stop,7,2,6.29,2.48,0.57
A,SANB11,2025-05-19,2025-05-20,2025-06-03,10,28.79,28.03,-2.62,-1.78,-0.84,time_stop,7,0,6.04,0.66,0.24
A,SANB11,2025-09-03,2025-09-04,2025-09-17,9,26.99,28.34,5.00,3.33,1.67,take_profit,8,1,0.14,1.78,0.31
A,SANB11,2025-10-24,2025-10-27,2025-10-31,4,28.78,30.22,5.00,1.67,3.33,take_profit,7,1,0.39,0.82,0.48
A,SANB11,2025-10-31,2025-11-03,2025-11-11,6,30.50,32.02,5.00,5.04,-0.04,take_profit,7,1,4.72,1.43,0.46
A,SANB11,2025-11-11,2025-11-12,2025-11-27,10,32.72,33.51,2.42,0.57,1.85,time_stop,9,1,5.91,0.96,0.28
A,SANB11,2025-11-27,2025-11-28,2025-12-12,10,33.54,31.29,-6.72,1.06,-7.77,time_stop,8,0,7.62,0.18,0.33
A,SANB11,2025-12-15,2025-12-16,2025-12-26,6,31.92,33.51,5.00,1.71,3.29,take_profit,7,1,0.69,1.56,0.38
A,SANB11,2025-12-26,2025-12-29,2026-01-14,10,33.74,33.44,-0.88,3.07,-3.94,time_stop,7,1,5.63,0.57,0.72
A,CSNA3,2023-01-13,2023-01-16,2023-01-20,4,13.10,13.76,5.00,2.83,2.17,take_profit,7,0,12.55,0.64,0.33
A,CSNA3,2023-01-20,2023-01-23,2023-02-06,10,14.06,13.61,-3.20,-2.46,-0.74,time_stop,7,1,18.34,1.00,0.40
A,CSNA3,2023-02-10,2023-02-13,2023-02-16,3,13.32,13.99,5.00,0.98,4.02,take_profit,7,0,18.56,0.56,0.34
A,CSNA3,2023-11-20,2023-11-21,2023-11-22,1,13.74,14.43,5.00,0.32,4.68,take_profit,7,2,9.87,2.49,0.69
A,CSNA3,2023-11-24,2023-11-27,2023-11-30,3,14.02,14.72,5.00,1.34,3.66,take_profit,7,0,11.40,0.46,0.26
A,CSNA3,2023-12-01,2023-12-04,2023-12-15,9,15.41,16.18,5.00,2.70,2.30,take_profit,7,1,20.09,1.02,0.31
A,CSNA3,2023-12-22,2023-12-26,2024-01-11,10,17.34,16.13,-6.98,-2.19,-4.79,time_stop,7,1,29.29,0.92,0.34
A,CSNA3,2024-01-17,2024-01-18,2024-01-24,4,15.20,15.97,5.00,0.33,4.67,take_profit,7,1,15.94,1.65,0.45
A,CSNA3,2024-01-24,2024-01-25,2024-02-08,10,16.18,16.31,0.78,0.04,0.74,time_stop,7,1,24.16,1.60,0.45
A,SLCE3,2022-03-03,2022-03-04,2022-03-07,1,16.04,16.84,5.00,-2.98,7.98,take_profit,7,2,18.46,2.98,0.99
A,SLCE3,2022-03-23,2022-03-24,2022-04-07,10,15.59,14.96,-4.06,-0.08,-3.98,time_stop,7,0,12.58,1.21,0.28
A,SLCE3,2022-04-26,2022-04-27,2022-05-03,4,16.92,17.76,5.00,-2.65,7.65,take_profit,8,2,29.60,2.03,0.65
A,SLCE3,2022-05-09,2022-05-10,2022-05-16,4,17.22,18.08,5.00,5.20,-0.20,take_profit,7,0,34.38,0.56,0.45
A,SLCE3,2022-06-02,2022-06-03,2022-06-20,10,19.09,17.08,-10.54,-10.41,-0.13,time_stop,7,1,32.88,0.97,0.49
A,SLCE3,2022-06-21,2022-06-22,2022-07-06,10,17.13,14.40,-15.92,-0.64,-15.29,time_stop,7,0,31.42,0.79,0.39
A,SLCE3,2022-08-31,2022-09-01,2022-09-16,10,16.09,15.40,-4.28,-0.93,-3.36,time_stop,7,0,6.72,0.67,0.34
A,SLCE3,2023-01-27,2023-01-30,2023-02-13,10,16.93,17.25,1.87,-2.97,4.84,time_stop,8,2,5.45,2.69,0.40
A,SLCE3,2023-02-15,2023-02-16,2023-03-06,10,17.39,16.47,-5.32,-4.72,-0.60,time_stop,7,0,10.52,1.29,0.31
A,SLCE3,2023-03-06,2023-03-07,2023-03-21,10,16.36,15.15,-7.37,-2.94,-4.43,time_stop,7,0,9.55,0.47,0.33
A,SLCE3,2024-07-02,2024-07-03,2024-07-17,10,15.73,15.88,0.99,3.01,-2.02,time_stop,7,2,5.07,2.21,0.87
A,SLCE3,2024-07-17,2024-07-18,2024-08-01,10,15.87,14.59,-8.11,-0.23,-7.88,time_stop,7,1,3.02,0.58,0.28
A,SLCE3,2024-12-10,2024-12-11,2024-12-27,10,15.57,14.49,-6.95,-7.38,0.44,time_stop,7,0,5.28,0.72,0.29
A,SLCE3,2025-01-17,2025-01-20,2025-02-03,10,14.79,14.32,-3.16,2.36,-5.52,time_stop,7,1,4.52,0.62,0.35
A,SLCE3,2025-02-26,2025-02-27,2025-03-07,4,14.91,15.66,5.00,0.16,4.84,take_profit,7,1,2.95,1.50,0.32
A,SLCE3,2025-04-23,2025-04-24,2025-05-09,10,16.43,15.94,-3.00,1.42,-4.41,time_stop,7,0,7.64,0.87,0.34
A,SLCE3,2025-05-09,2025-05-12,2025-05-26,10,16.01,15.91,-0.68,1.21,-1.90,time_stop,7,1,0.96,1.57,0.48
A,SMFT3,2022-08-31,2022-09-01,2022-09-16,10,15.20,14.07,-7.45,-0.93,-6.52,time_stop,7,1,1.54,2.02,0.31
A,SMFT3,2023-02-01,2023-02-02,2023-02-16,10,15.15,15.24,0.60,0.19,0.41,time_stop,8,2,10.60,2.57,0.39
A,SMFT3,2023-05-09,2023-05-10,2023-05-11,1,14.27,14.99,5.00,0.82,4.18,take_profit,7,1,6.62,1.70,0.40
A,SMFT3,2023-05-11,2023-05-12,2023-05-25,9,15.41,16.18,5.00,1.43,3.57,take_profit,8,2,11.46,3.41,0.45
A,SMFT3,2023-06-16,2023-06-19,2023-07-03,10,19.35,19.93,2.97,-0.16,3.14,time_stop,7,1,24.87,0.54,0.23
A,SMFT3,2023-07-24,2023-07-25,2023-08-02,6,20.23,21.24,5.00,-0.82,5.82,take_profit,7,0,21.64,1.24,0.19
A,SMFT3,2023-08-07,2023-08-08,2023-08-22,10,21.07,21.12,0.26,-2.48,2.74,time_stop,7,1,29.39,1.62,0.46
A,SMFT3,2023-10-10,2023-10-11,2023-10-26,10,20.13,18.63,-7.43,-1.85,-5.58,time_stop,7,1,16.88,0.87,0.83
A,SMFT3,2023-11-03,2023-11-06,2023-11-10,4,19.36,20.33,5.00,1.92,3.08,take_profit,7,1,8.59,1.32,0.72
A,SMFT3,2023-11-10,2023-11-13,2023-11-28,10,20.43,20.78,1.73,5.05,-3.32,time_stop,7,1,11.20,1.73,0.65
A,SMFT3,2023-11-28,2023-11-29,2023-12-01,2,20.97,22.02,5.00,1.61,3.39,take_profit,8,0,6.56,0.72,0.33
A,SMFT3,2023-12-05,2023-12-06,2023-12-12,4,21.85,22.94,5.00,0.72,4.28,take_profit,7,0,11.11,0.59,0.45
A,SMFT3,2023-12-12,2023-12-13,2023-12-27,9,23.07,24.22,5.00,3.60,1.40,take_profit,7,1,17.68,1.05,0.47
A,SMFT3,2023-12-28,2024-01-02,2024-01-16,10,23.54,23.65,0.44,-2.54,2.97,time_stop,7,0,13.74,1.22,0.30
A,SMFT3,2024-01-29,2024-01-30,2024-02-15,10,22.97,22.92,-0.24,0.40,-0.64,time_stop,7,0,9.78,0.26,0.50
A,SMFT3,2024-02-22,2024-02-23,2024-03-08,10,23.63,22.88,-3.15,-1.87,-1.28,time_stop,7,1,8.23,0.71,0.95
A,SMFT3,2024-03-14,2024-03-15,2024-03-21,4,23.76,24.94,5.00,1.22,3.78,take_profit,7,1,8.67,2.07,0.88
A,SMFT3,2024-03-21,2024-03-22,2024-04-08,10,25.17,24.44,-2.92,1.56,-4.48,time_stop,7,1,14.57,2.00,0.69
A,SMFT3,2024-04-08,2024-04-09,2024-04-23,10,24.59,22.90,-6.86,-3.80,-3.06,time_stop,7,0,9.42,0.60,0.48
A,SMFT3,2024-04-26,2024-04-29,2024-05-14,10,23.46,21.74,-7.31,0.84,-8.15,time_stop,7,0,6.65,1.35,0.45
A,SMFT3,2025-03-27,2025-03-28,2025-04-11,10,20.54,20.77,1.12,-3.08,4.21,time_stop,7,1,1.42,1.30,0.28
A,SMFT3,2025-04-22,2025-04-23,2025-05-08,10,22.70,22.46,-1.06,3.07,-4.13,time_stop,7,1,12.98,1.28,0.44
A,SMFT3,2025-05-08,2025-05-09,2025-05-19,6,21.46,22.53,5.00,2.39,2.61,take_profit,7,1,8.55,1.67,0.43
A,SMFT3,2025-06-12,2025-06-13,2025-06-30,10,23.60,23.94,1.42,1.39,0.03,time_stop,7,0,12.85,0.53,0.34
A,SMFT3,2025-08-07,2025-08-08,2025-08-18,6,22.03,23.13,5.00,1.07,3.93,take_profit,8,2,6.73,4.01,0.89
A,SMFT3,2025-08-18,2025-08-19,2025-09-02,10,22.74,23.51,3.39,4.73,-1.34,time_stop,8,1,9.72,0.72,0.43
A,SMFT3,2025-09-02,2025-09-03,2025-09-15,8,23.36,24.53,5.00,2.62,2.38,take_profit,7,0,8.39,0.50,0.35
A,SMFT3,2025-09-15,2025-09-16,2025-09-30,10,24.93,25.78,3.41,1.51,1.90,time_stop,7,1,10.68,0.79,0.60
A,SMFT3,2025-10-07,2025-10-08,2025-10-22,10,24.10,24.66,2.33,1.93,0.40,time_stop,7,1,6.17,2.04,0.86
A,SMFT3,2025-10-22,2025-10-23,2025-11-06,10,24.98,23.48,-6.00,5.20,-11.20,time_stop,8,0,6.32,0.70,0.33
A,SUZB3,2022-10-28,2022-10-31,2022-11-11,8,49.29,51.75,5.00,-3.21,8.21,take_profit,7,2,0.46,2.34,0.43
A,SUZB3,2022-11-11,2022-11-14,2022-11-29,10,52.72,47.65,-9.61,-1.79,-7.83,time_stop,7,1,11.37,1.49,0.48
A,SUZB3,2022-12-12,2022-12-13,2022-12-27,10,49.12,44.00,-10.43,4.59,-15.02,time_stop,7,0,12.24,0.64,0.34
A,SUZB3,2023-08-16,2023-08-17,2023-08-31,10,46.52,46.45,-0.16,0.85,-1.01,time_stop,7,1,1.95,1.68,0.27
A,SUZB3,2023-09-15,2023-09-18,2023-09-21,3,48.62,51.05,5.00,-1.79,6.79,take_profit,7,2,5.73,2.86,0.81
A,SUZB3,2023-09-21,2023-09-22,2023-10-06,10,52.12,52.05,-0.12,-1.73,1.61,time_stop,7,2,15.06,4.37,0.60
A,SUZB3,2023-10-06,2023-10-09,2023-10-24,10,51.90,48.64,-6.28,-1.34,-4.94,time_stop,7,0,17.49,1.09,0.30
A,SUZB3,2023-11-08,2023-11-09,2023-11-24,10,49.65,49.52,-0.24,5.63,-5.87,time_stop,7,0,6.64,0.70,0.40
A,SUZB3,2023-11-29,2023-11-30,2023-12-14,10,50.26,49.68,-1.15,2.68,-3.83,time_stop,7,0,1.94,0.79,0.30
A,SUZB3,2023-12-28,2024-01-02,2024-01-16,10,52.80,50.16,-4.99,-2.54,-2.45,time_stop,7,0,0.99,0.40,0.33
A,SUZB3,2024-01-26,2024-01-29,2024-02-14,10,49.31,49.53,0.44,-1.22,1.66,time_stop,7,0,0.21,1.09,0.33
A,SUZB3,2024-02-28,2024-02-29,2024-03-14,10,54.39,56.40,3.69,-1.14,4.84,time_stop,7,0,6.71,1.47,0.43
A,SUZB3,2024-03-14,2024-03-15,2024-03-19,2,56.38,59.20,5.00,0.70,4.30,take_profit,8,0,11.91,1.25,0.24
A,SUZB3,2024-03-19,2024-03-20,2024-04-04,10,59.72,60.55,1.40,-1.41,2.81,time_stop,8,1,17.95,1.40,0.44
A,SUZB3,2024-04-04,2024-04-05,2024-04-19,10,60.24,58.02,-3.68,-1.12,-2.56,time_stop,8,0,18.35,0.96,0.28
A,SUZB3,2024-04-19,2024-04-22,2024-05-07,10,58.23,49.46,-15.06,2.96,-18.01,time_stop,7,0,13.81,1.04,0.38
A,SUZB3,2024-06-27,2024-06-28,2024-07-12,10,54.50,49.57,-9.04,4.00,-13.05,time_stop,7,2,5.41,3.95,0.87
A,SUZB3,2024-10-25,2024-10-28,2024-11-11,10,56.18,55.14,-1.86,-2.73,0.87,time_stop,7,2,6.13,2.22,0.70
A,SUZB3,2024-11-13,2024-11-14,2024-12-02,10,57.71,58.86,2.00,-1.92,3.93,time_stop,7,0,8.37,0.82,0.30
A,SUZB3,2025-01-10,2025-01-13,2025-01-27,10,60.09,61.75,2.77,5.04,-2.27,time_stop,7,0,20.22,0.70,0.41
A,SUZB3,2025-01-30,2025-01-31,2025-02-14,10,61.24,57.60,-5.95,1.52,-7.47,time_stop,7,0,13.71,0.95,0.41
A,TAEE11,2022-02-08,2022-02-09,2022-02-23,10,25.58,26.86,5.00,-0.60,5.60,take_profit,7,0,5.44,0.68,0.24
A,TAEE11,2022-03-04,2022-03-07,2022-03-21,10,28.21,28.97,2.71,4.51,-1.80,time_stop,7,2,12.16,2.66,0.70
A,TAEE11,2022-03-22,2022-03-23,2022-04-06,10,29.23,30.04,2.76,0.86,1.90,time_stop,7,1,12.30,0.82,0.42
A,TAEE11,2022-04-06,2022-04-07,2022-04-25,10,29.98,30.73,2.51,-6.88,9.39,time_stop,8,0,13.39,0.69,0.26
A,TAEE11,2022-04-26,2022-04-27,2022-05-11,10,31.11,28.95,-6.96,-4.62,-2.34,time_stop,7,1,25.63,1.67,0.83
A,TAEE11,2022-05-24,2022-05-25,2022-06-08,10,30.10,29.14,-3.18,-1.93,-1.25,time_stop,7,0,15.24,0.92,0.38
A,TAEE11,2022-07-22,2022-07-25,2022-08-08,10,29.00,30.45,5.00,8.32,-3.32,take_profit,7,1,17.16,1.20,0.54
A,TAEE11,2022-08-08,2022-08-09,2022-08-23,10,30.78,30.81,0.07,3.86,-3.78,time_stop,7,1,11.14,1.55,0.60
A,TAEE11,2022-08-23,2022-08-24,2022-09-08,10,30.81,31.09,0.89,-2.75,3.64,time_stop,8,0,6.18,0.60,0.31
A,TAEE11,2022-09-13,2022-09-14,2022-09-28,10,30.67,29.28,-4.52,-1.81,-2.71,time_stop,7,0,6.35,0.91,0.50
A,TAEE11,2023-05-19,2023-05-22,2023-06-05,10,29.54,29.22,-1.11,2.43,-3.54,time_stop,7,1,0.99,1.54,0.29
A,TAEE11,2024-04-03,2024-04-04,2024-04-18,10,30.79,30.10,-2.22,-2.59,0.36,time_stop,7,0,0.19,0.94,0.34
A,TAEE11,2024-05-02,2024-05-03,2024-05-17,10,30.77,30.77,0.01,-0.36,0.37,time_stop,7,2,0.28,2.12,0.72
